Timestamp,ID,Device Name,Nutrient,Moisture,Temperature,Medium,Nutrient min,Nutrient max,Moisture min,Moisture max,Note
16:30.0,2252,Pulse-BC04,1.71,32,24.7,Mixed medium,0,15,0,100,
16:16.0,2251,Pulse-BC04,1.9,41,23.4,Mixed medium,0,15,0,100,
16:04.0,2250,Pulse-BC04,1.82,35,24.2,Mixed medium,0,15,0,100,
15:46.0,2249,Pulse-BC04,1.35,28,24.5,Mixed medium,0,15,0,100,
15:30.0,2248,Pulse-BC04,2.06,48,24.7,Mixed medium,0,15,0,100,
15:17.0,2247,Pulse-BC04,2.13,48,25.1,Mixed medium,0,15,0,100,
14:58.0,2246,Pulse-BC04,1.56,30,25.9,Mixed medium,0,15,0,100,
14:45.0,2245,Pulse-BC04,1.95,43,25.6,Mixed medium,0,15,0,100,
14:33.0,2244,Pulse-BC04,2.26,52,26.1,Mixed medium,0,15,0,100,
14:13.0,2243,Pulse-BC04,1.52,34,25.6,Mixed medium,0,15,0,100,
13:59.0,2242,Pulse-BC04,1.95,38,25.5,Mixed medium,0,15,0,100,
13:04.0,2241,Pulse-BC04,1.51,28,23,Mixed medium,0,15,0,100,
12:51.0,2240,Pulse-BC04,1.83,41,23,Mixed medium,0,15,0,100,
12:38.0,2239,Pulse-BC04,1.44,30,23.2,Mixed medium,0,15,0,100,
12:26.0,2238,Pulse-BC04,1.59,29,22.9,Mixed medium,0,15,0,100,
12:07.0,2237,Pulse-BC04,1.14,21,23.1,Mixed medium,0,15,0,100,
11:56.0,2236,Pulse-BC04,1.27,23,23.1,Mixed medium,0,15,0,100,
11:44.0,2235,Pulse-BC04,1.85,42,22.5,Mixed medium,0,15,0,100,
11:34.0,2234,Pulse-BC04,1.38,27,22.5,Mixed medium,0,15,0,100,
10:49.0,2233,Pulse-BC04,1.31,25,23.1,Mixed medium,0,15,0,100,
10:38.0,2232,Pulse-BC04,1.2,24,23.4,Mixed medium,0,15,0,100,
10:26.0,2231,Pulse-BC04,1.19,24,23.6,Mixed medium,0,15,0,100,
10:15.0,2230,Pulse-BC04,1.21,26,23.7,Mixed medium,0,15,0,100,
09:47.0,2229,Pulse-BC04,1.32,25,22.7,Mixed medium,0,15,0,100,
09:34.0,2228,Pulse-BC04,1.66,36,22.5,Mixed medium,0,15,0,100,
09:24.0,2227,Pulse-BC04,1.3,26,22.4,Mixed medium,0,15,0,100,
09:12.0,2226,Pulse-BC04,1.35,25,22.9,Mixed medium,0,15,0,100,
09:00.0,2225,Pulse-BC04,1.68,37,22.8,Mixed medium,0,15,0,100,
08:47.0,2224,Pulse-BC04,1.16,24,23.2,Mixed medium,0,15,0,100,
08:35.0,2223,Pulse-BC04,1.11,19,23,Mixed medium,0,15,0,100,
08:23.0,2222,Pulse-BC04,1.38,27,23,Mixed medium,0,15,0,100,
08:12.0,2221,Pulse-BC04,1.1,26,23.2,Mixed medium,0,15,0,100,
07:16.0,2220,Pulse-BC04,1.43,33,25.5,Mixed medium,0,15,0,100,
07:00.0,2219,Pulse-BC04,1.58,30,27.1,Mixed medium,0,15,0,100,
06:37.0,2218,Pulse-BC04,1.43,29,27.7,Mixed medium,0,15,0,100,
06:12.0,2217,Pulse-BC04,1.41,28,30.2,Mixed medium,0,15,0,100,
05:50.0,2216,Pulse-BC04,1.39,29,27,Mixed medium,0,15,0,100,
05:35.0,2215,Pulse-BC04,1.22,24,25.3,Mixed medium,0,15,0,100,
05:15.0,2214,Pulse-BC04,1.66,37,23.9,Mixed medium,0,15,0,100,
04:44.0,2213,Pulse-BC04,1.56,32,25.7,Mixed medium,0,15,0,100,
04:30.0,2212,Pulse-BC04,1.8,32,26.3,Mixed medium,0,15,0,100,
04:07.0,2211,Pulse-BC04,1.2,22,28.9,Mixed medium,0,15,0,100,
03:55.0,2210,Pulse-BC04,1.52,28,31.6,Mixed medium,0,15,0,100,
03:46.0,2209,Pulse-BC04,1.48,29,31.7,Mixed medium,0,15,0,100,
03:32.0,2208,Pulse-BC04,1.47,29,30.5,Mixed medium,0,15,0,100,
03:19.0,2207,Pulse-BC04,1.37,29,28.5,Mixed medium,0,15,0,100,
02:52.0,2206,Pulse-BC04,1.63,32,23.9,Mixed medium,0,15,0,100,
02:30.0,2205,Pulse-BC04,1.61,36,24.6,Mixed medium,0,15,0,100,
02:13.0,2204,Pulse-BC04,1.23,22,25,Mixed medium,0,15,0,100,
01:57.0,2203,Pulse-BC04,1.3,24,27.2,Mixed medium,0,15,0,100,
01:36.0,2202,Pulse-BC04,1.35,26,31.7,Mixed medium,0,15,0,100,
01:18.0,2201,Pulse-BC04,1.47,27,32.6,Mixed medium,0,15,0,100,
01:01.0,2200,Pulse-BC04,1.47,27,24.9,Mixed medium,0,15,0,100,
00:42.0,2199,Pulse-BC04,1.23,23,23.5,Mixed medium,0,15,0,100,
00:22.0,2198,Pulse-BC04,1.46,28,23.7,Mixed medium,0,15,0,100,
00:06.0,2197,Pulse-BC04,1.25,23,23.8,Mixed medium,0,15,0,100,
59:47.0,2196,Pulse-BC04,1.21,21,24.1,Mixed medium,0,15,0,100,
59:26.0,2195,Pulse-BC04,1.37,21,24.2,Mixed medium,0,15,0,100,
59:05.0,2194,Pulse-BC04,1.61,30,23.2,Mixed medium,0,15,0,100,
58:22.0,2193,Pulse-BC04,1.25,21,24.5,Mixed medium,0,15,0,100,
58:03.0,2192,Pulse-BC04,1.43,29,23.8,Mixed medium,0,15,0,100,
57:35.0,2191,Pulse-BC04,1.41,25,24.2,Mixed medium,0,15,0,100,
57:12.0,2190,Pulse-BC04,1.58,26,25.6,Mixed medium,0,15,0,100,
56:35.0,2189,Pulse-BC04,0,6,25.8,Mixed medium,0,15,0,100,
54:47.0,2188,Pulse-BC04,0,6,27.8,Mixed medium,0,15,0,100,
36:26.0,2187,Pulse-BC04,1.95,44,20.4,Mixed medium,0,15,0,100,
36:07.0,2186,Pulse-BC04,1.69,39,20.6,Mixed medium,0,15,0,100,
35:52.0,2185,Pulse-BC04,1.39,29,21,Mixed medium,0,15,0,100,
35:37.0,2184,Pulse-BC04,1.72,36,21.6,Mixed medium,0,15,0,100,
35:19.0,2183,Pulse-BC04,1.86,31,21.1,Mixed medium,0,15,0,100,
35:07.0,2182,Pulse-BC04,1.64,34,20.5,Mixed medium,0,15,0,100,
34:54.0,2181,Pulse-BC04,1.35,31,20.7,Mixed medium,0,15,0,100,
34:38.0,2180,Pulse-BC04,1.19,26,20.6,Mixed medium,0,15,0,100,
34:22.0,2179,Pulse-BC04,1.38,29,20.5,Mixed medium,0,15,0,100,
34:09.0,2178,Pulse-BC04,1.39,28,20.7,Mixed medium,0,15,0,100,
33:53.0,2177,Pulse-BC04,1.55,30,21.2,Mixed medium,0,15,0,100,
33:39.0,2176,Pulse-BC04,1.63,30,21.3,Mixed medium,0,15,0,100,
33:23.0,2175,Pulse-BC04,1.39,24,21.1,Mixed medium,0,15,0,100,
33:10.0,2174,Pulse-BC04,1.71,35,20.6,Mixed medium,0,15,0,100,
32:29.0,2173,Pulse-BC04,1.35,27,19.7,Mixed medium,0,15,0,100,
31:28.0,2172,Pulse-BC04,1.72,36,19.7,Mixed medium,0,15,0,100,
31:27.0,2171,Pulse-BC04,1.74,35,19.7,Mixed medium,0,15,0,100,
30:36.0,2170,Pulse-BC04,1.4,28,20.1,Mixed medium,0,15,0,100,
30:20.0,2169,Pulse-BC04,1.38,28,20.6,Mixed medium,0,15,0,100,
29:59.0,2168,Pulse-BC04,1.41,28,20.3,Mixed medium,0,15,0,100,
29:27.0,2167,Pulse-BC04,1.58,29,19.8,Mixed medium,0,15,0,100,
29:12.0,2166,Pulse-BC04,1.63,35,19.7,Mixed medium,0,15,0,100,
28:53.0,2165,Pulse-BC04,1.47,29,20.4,Mixed medium,0,15,0,100,
28:27.0,2164,Pulse-BC04,1.29,25,20.5,Mixed medium,0,15,0,100,
28:05.0,2163,Pulse-BC04,1.44,28,20.6,Mixed medium,0,15,0,100,
28:03.0,2162,Pulse-BC04,1.41,28,20.9,Mixed medium,0,15,0,100,
26:34.0,2161,Pulse-BC04,0,6,19.9,Mixed medium,0,15,0,100,
26:03.0,2160,Pulse-BC04,1.35,27,21.2,Mixed medium,0,15,0,100,
25:34.0,2159,Pulse-BC04,1.62,28,20.8,Mixed medium,0,15,0,100,
25:03.0,2158,Pulse-BC04,1.63,34,19.9,Mixed medium,0,15,0,100,
24:49.0,2157,Pulse-BC04,1.6,36,20.3,Mixed medium,0,15,0,100,
24:43.0,2156,Pulse-BC04,1.66,27,20.5,Mixed medium,0,15,0,100,
24:38.0,2155,Pulse-BC04,1.53,28,20.5,Mixed medium,0,15,0,100,
24:24.0,2154,Pulse-BC04,1.38,25,20.8,Mixed medium,0,15,0,100,
24:18.0,2153,Pulse-BC04,1.32,25,20.1,Mixed medium,0,15,0,100,
23:49.0,2152,Pulse-BC04,1.29,26,20.8,Mixed medium,0,15,0,100,
23:43.0,2151,Pulse-BC04,1.23,27,20.9,Mixed medium,0,15,0,100,
22:33.0,2150,Pulse-BC04,1.23,21,21.3,Mixed medium,0,15,0,100,
22:24.0,2149,Pulse-BC04,1.3,25,20.9,Mixed medium,0,15,0,100,
22:16.0,2148,Pulse-BC04,1.47,32,21.1,Mixed medium,0,15,0,100,
22:07.0,2147,Pulse-BC04,1.72,35,20.8,Mixed medium,0,15,0,100,
22:02.0,2146,Pulse-BC04,1.74,34,20.5,Mixed medium,0,15,0,100,
21:55.0,2145,Pulse-BC04,1.65,33,20.2,Mixed medium,0,15,0,100,
21:26.0,2144,Pulse-BC04,1.43,24,19.7,Mixed medium,0,15,0,100,
21:04.0,2143,Pulse-BC04,1.63,35,19.3,Mixed medium,0,15,0,100,
20:39.0,2142,Pulse-BC04,1.56,32,20.1,Mixed medium,0,15,0,100,
20:22.0,2141,Pulse-BC04,1.42,25,20.5,Mixed medium,0,15,0,100,
20:14.0,2140,Pulse-BC04,1.65,34,20.4,Mixed medium,0,15,0,100,
20:03.0,2139,Pulse-BC04,1.63,35,20.3,Mixed medium,0,15,0,100,
19:49.0,2138,Pulse-BC04,1.62,35,20.7,Mixed medium,0,15,0,100,
19:33.0,2137,Pulse-BC04,1.59,32,20.9,Mixed medium,0,15,0,100,
18:57.0,2136,Pulse-BC04,1.35,23,21.4,Mixed medium,0,15,0,100,
18:45.0,2135,Pulse-BC04,1.75,38,20.2,Mixed medium,0,15,0,100,
17:35.0,2134,Pulse-BC04,1.64,35,20.7,Mixed medium,0,15,0,100,
17:18.0,2133,Pulse-BC04,1.33,26,20.7,Mixed medium,0,15,0,100,
17:11.0,2132,Pulse-BC04,1.31,24,20.9,Mixed medium,0,15,0,100,
16:57.0,2131,Pulse-BC04,1.26,22,21.5,Mixed medium,0,15,0,100,
16:51.0,2130,Pulse-BC04,1.46,33,21.3,Mixed medium,0,15,0,100,
16:41.0,2129,Pulse-BC04,1.45,26,21.4,Mixed medium,0,15,0,100,
16:33.0,2128,Pulse-BC04,1.55,30,22.4,Mixed medium,0,15,0,100,
16:00.0,2127,Pulse-BC04,1.76,33,22.7,Mixed medium,0,15,0,100,
15:48.0,2126,Pulse-BC04,1.56,36,21.6,Mixed medium,0,15,0,100,
15:22.0,2125,Pulse-BC04,1.78,33,22,Mixed medium,0,15,0,100,
15:16.0,2124,Pulse-BC04,1.5,34,20.9,Mixed medium,0,15,0,100,
15:03.0,2123,Pulse-BC04,1.33,26,21.4,Mixed medium,0,15,0,100,
14:49.0,2122,Pulse-BC04,1.22,23,21.4,Mixed medium,0,15,0,100,
14:42.0,2121,Pulse-BC04,1.48,31,21.2,Mixed medium,0,15,0,100,
14:33.0,2120,Pulse-BC04,1.36,24,21.6,Mixed medium,0,15,0,100,
14:28.0,2119,Pulse-BC04,1.93,39,21.2,Mixed medium,0,15,0,100,
14:21.0,2118,Pulse-BC04,1.6,39,21.1,Mixed medium,0,15,0,100,
14:12.0,2117,Pulse-BC04,1.85,35,21.3,Mixed medium,0,15,0,100,
14:04.0,2116,Pulse-BC04,1.51,36,21.2,Mixed medium,0,15,0,100,
13:57.0,2115,Pulse-BC04,1.79,41,21.4,Mixed medium,0,15,0,100,
13:18.0,2114,Pulse-BC04,1.87,45,20.9,Mixed medium,0,15,0,100,
13:12.0,2113,Pulse-BC04,1.6,37,20.4,Mixed medium,0,15,0,100,
13:06.0,2112,Pulse-BC04,1.6,38,19.9,Mixed medium,0,15,0,100,
12:53.0,2111,Pulse-BC04,1.4,28,20.5,Mixed medium,0,15,0,100,
12:48.0,2110,Pulse-BC04,1.83,41,20.6,Mixed medium,0,15,0,100,
12:40.0,2109,Pulse-BC04,1.75,35,20.6,Mixed medium,0,15,0,100,
12:33.0,2108,Pulse-BC04,1.8,42,20.2,Mixed medium,0,15,0,100,
12:22.0,2107,Pulse-BC04,1.79,41,20.5,Mixed medium,0,15,0,100,
12:17.0,2106,Pulse-BC04,3.56,34,20.5,Mixed medium,0,15,0,100,
12:12.0,2105,Pulse-BC04,1.76,41,20.6,Mixed medium,0,15,0,100,
11:37.0,2104,Pulse-BC04,1.64,36,21,Mixed medium,0,15,0,100,
11:30.0,2103,Pulse-BC04,1.76,32,21.1,Mixed medium,0,15,0,100,
11:18.0,2102,Pulse-BC04,1.67,36,22.4,Mixed medium,0,15,0,100,
11:11.0,2101,Pulse-BC04,2,42,23.3,Mixed medium,0,15,0,100,
11:03.0,2100,Pulse-BC04,1.81,39,22.6,Mixed medium,0,15,0,100,
10:55.0,2099,Pulse-BC04,1.97,44,21.9,Mixed medium,0,15,0,100,
10:13.0,2098,Pulse-BC04,1.7,33,22.4,Mixed medium,0,15,0,100,
09:58.0,2097,Pulse-BC04,1.85,44,21.1,Mixed medium,0,15,0,100,
09:45.0,2096,Pulse-BC04,1.65,35,20.7,Mixed medium,0,15,0,100,
09:23.0,2095,Pulse-BC04,1.48,29,20.2,Mixed medium,0,15,0,100,
09:09.0,2094,Pulse-BC04,1.91,39,20.2,Mixed medium,0,15,0,100,
08:56.0,2093,Pulse-BC04,1.68,34,20.1,Mixed medium,0,15,0,100,
08:50.0,2092,Pulse-BC04,1.71,36,20.1,Mixed medium,0,15,0,100,
08:40.0,2091,Pulse-BC04,1.84,42,19.5,Mixed medium,0,15,0,100,
08:25.0,2090,Pulse-BC04,1.43,28,20.1,Mixed medium,0,15,0,100,
08:13.0,2089,Pulse-BC04,1.77,40,19.3,Mixed medium,0,15,0,100,
07:53.0,2088,Pulse-BC04,1.37,26,19.5,Mixed medium,0,15,0,100,
07:31.0,2087,Pulse-BC04,1.51,31,20,Mixed medium,0,15,0,100,
07:19.0,2086,Pulse-BC04,1.48,26,20,Mixed medium,0,15,0,100,
07:08.0,2085,Pulse-BC04,1.51,26,20.2,Mixed medium,0,15,0,100,
06:58.0,2084,Pulse-BC04,1.79,36,20.3,Mixed medium,0,15,0,100,
06:48.0,2083,Pulse-BC04,1.53,32,20.7,Mixed medium,0,15,0,100,
06:38.0,2082,Pulse-BC04,1.59,31,20.9,Mixed medium,0,15,0,100,
06:27.0,2081,Pulse-BC04,1.84,41,22.1,Mixed medium,0,15,0,100,
06:19.0,2080,Pulse-BC04,1.55,32,23.3,Mixed medium,0,15,0,100,
06:01.0,2079,Pulse-BC04,1.35,23,22.1,Mixed medium,0,15,0,100,
05:37.0,2078,Pulse-BC04,1.75,33,20.5,Mixed medium,0,15,0,100,
05:23.0,2077,Pulse-BC04,1.72,35,20.6,Mixed medium,0,15,0,100,
05:09.0,2076,Pulse-BC04,1.69,33,20.6,Mixed medium,0,15,0,100,
04:59.0,2075,Pulse-BC04,1.59,25,20.7,Mixed medium,0,15,0,100,
04:51.0,2074,Pulse-BC04,1.52,26,20.7,Mixed medium,0,15,0,100,
04:39.0,2073,Pulse-BC04,1.74,36,20.5,Mixed medium,0,15,0,100,
04:13.0,2072,Pulse-BC04,1.64,29,20.6,Mixed medium,0,15,0,100,
03:47.0,2071,Pulse-BC04,1.42,27,21.6,Mixed medium,0,15,0,100,
03:26.0,2070,Pulse-BC04,1.43,24,22.2,Mixed medium,0,15,0,100,
03:07.0,2069,Pulse-BC04,1.72,31,21.4,Mixed medium,0,15,0,100,
02:43.0,2068,Pulse-BC04,1.86,37,22.3,Mixed medium,0,15,0,100,
02:21.0,2067,Pulse-BC04,1.39,25,21.7,Mixed medium,0,15,0,100,
59:13.0,2066,Pulse-BC04,1.5,25,23.9,Mixed medium,0,15,0,100,
59:00.0,2065,Pulse-BC04,1.47,25,23.9,Mixed medium,0,15,0,100,
12:58.0,2064,Pulse-BC04,1.86,39,26.6,Mixed medium,0,15,0,100,
12:37.0,2063,Pulse-BC04,1.92,41,22.7,Mixed medium,0,15,0,100,
12:14.0,2062,Pulse-BC04,1.86,38,23.8,Mixed medium,0,15,0,100,
11:18.0,2061,Pulse-BC04,1.82,43,23.8,Mixed medium,0,15,0,100,
10:53.0,2060,Pulse-BC04,1.7,41,23.3,Mixed medium,0,15,0,100,
10:26.0,2059,Pulse-BC04,1.56,37,23,Mixed medium,0,15,0,100,
10:11.0,2058,Pulse-BC04,1.59,33,23.6,Mixed medium,0,15,0,100,
09:48.0,2057,Pulse-BC04,1.34,31,23.9,Mixed medium,0,15,0,100,
09:18.0,2056,Pulse-BC04,1.37,25,24.2,Mixed medium,0,15,0,100,
08:58.0,2055,Pulse-BC04,1.74,37,23.5,Mixed medium,0,15,0,100,
08:45.0,2054,Pulse-BC04,1.96,37,23.7,Mixed medium,0,15,0,100,
08:32.0,2053,Pulse-BC04,1.93,37,23.1,Mixed medium,0,15,0,100,
08:06.0,2052,Pulse-BC04,1.66,39,22.5,Mixed medium,0,15,0,100,
07:39.0,2051,Pulse-BC04,2.23,54,21.8,Mixed medium,0,15,0,100,
07:05.0,2050,Pulse-BC04,1.83,38,20.8,Mixed medium,0,15,0,100,
06:49.0,2049,Pulse-BC04,2.03,45,21.4,Mixed medium,0,15,0,100,
06:13.0,2048,Pulse-BC04,1.24,30,22.2,Mixed medium,0,15,0,100,
05:44.0,2047,Pulse-BC04,1.92,41,21.7,Mixed medium,0,15,0,100,
05:22.0,2046,Pulse-BC04,1.75,39,21.2,Mixed medium,0,15,0,100,
05:01.0,2045,Pulse-BC04,1.81,42,21,Mixed medium,0,15,0,100,
04:43.0,2044,Pulse-BC04,1.5,33,21.4,Mixed medium,0,15,0,100,
04:23.0,2043,Pulse-BC04,1.43,32,22.2,Mixed medium,0,15,0,100,
04:05.0,2042,Pulse-BC04,1.46,34,23.1,Mixed medium,0,15,0,100,
03:39.0,2041,Pulse-BC04,1.55,35,23.9,Mixed medium,0,15,0,100,
03:25.0,2040,Pulse-BC04,1.56,35,24.1,Mixed medium,0,15,0,100,
02:58.0,2039,Pulse-BC04,1.92,41,26.3,Mixed medium,0,15,0,100,
02:47.0,2038,Pulse-BC04,1.9,41,26.5,Mixed medium,0,15,0,100,
02:12.0,2037,Pulse-BC04,1.94,38,26.3,Mixed medium,0,15,0,100,
01:52.0,2036,Pulse-BC04,1.91,45,25.1,Mixed medium,0,15,0,100,
01:34.0,2035,Pulse-BC04,1.5,30,26.3,Mixed medium,0,15,0,100,
01:15.0,2034,Pulse-BC04,1.64,39,24.4,Mixed medium,0,15,0,100,
00:47.0,2033,Pulse-BC04,1.69,39,23,Mixed medium,0,15,0,100,
00:21.0,2032,Pulse-BC04,1.61,32,23.8,Mixed medium,0,15,0,100,
00:01.0,2031,Pulse-BC04,1.82,36,23.9,Mixed medium,0,15,0,100,
59:36.0,2030,Pulse-BC04,1.7,36,22.6,Mixed medium,0,15,0,100,
59:10.0,2029,Pulse-BC04,1.48,32,22.3,Mixed medium,0,15,0,100,
58:49.0,2028,Pulse-BC04,1.61,34,22,Mixed medium,0,15,0,100,
58:24.0,2027,Pulse-BC04,1.54,31,22.5,Mixed medium,0,15,0,100,
57:53.0,2026,Pulse-BC04,1.83,36,24.1,Mixed medium,0,15,0,100,
57:26.0,2025,Pulse-BC04,1.51,29,27,Mixed medium,0,15,0,100,
56:59.0,2024,Pulse-BC04,1.87,41,23.2,Mixed medium,0,15,0,100,
56:46.0,2023,Pulse-BC04,1.62,32,23.4,Mixed medium,0,15,0,100,
56:33.0,2022,Pulse-BC04,1.37,31,23,Mixed medium,0,15,0,100,
56:20.0,2021,Pulse-BC04,1.66,35,24.3,Mixed medium,0,15,0,100,
55:39.0,2020,Pulse-BC04,1.72,38,24.2,Mixed medium,0,15,0,100,
54:47.0,2019,Pulse-BC04,1.88,40,23.3,Mixed medium,0,15,0,100,
54:12.0,2018,Pulse-BC04,2.03,47,23.6,Mixed medium,0,15,0,100,
53:53.0,2017,Pulse-BC04,1.27,24,24.4,Mixed medium,0,15,0,100,
52:59.0,2016,Pulse-BC04,1.38,28,23.6,Mixed medium,0,15,0,100,
52:38.0,2015,Pulse-BC04,1.66,37,24.2,Mixed medium,0,15,0,100,
52:21.0,2014,Pulse-BC04,1.83,38,24.4,Mixed medium,0,15,0,100,
52:02.0,2013,Pulse-BC04,1.79,39,26.5,Mixed medium,0,15,0,100,
51:46.0,2012,Pulse-BC04,1.94,38,26.9,Mixed medium,0,15,0,100,
51:25.0,2011,Pulse-BC04,1.44,27,22.5,Mixed medium,0,15,0,100,
51:10.0,2010,Pulse-BC04,1.76,40,22.4,Mixed medium,0,15,0,100,
50:56.0,2009,Pulse-BC04,1.42,29,22,Mixed medium,0,15,0,100,
50:45.0,2008,Pulse-BC04,1.4,30,22.8,Mixed medium,0,15,0,100,
50:27.0,2007,Pulse-BC04,1.47,30,23.7,Mixed medium,0,15,0,100,
50:12.0,2006,Pulse-BC04,1.84,36,24,Mixed medium,0,15,0,100,
49:53.0,2005,Pulse-BC04,1.66,37,22.9,Mixed medium,0,15,0,100,
49:29.0,2004,Pulse-BC04,1.77,36,24,Mixed medium,0,15,0,100,
49:10.0,2003,Pulse-BC04,1.6,33,26.1,Mixed medium,0,15,0,100,
49:00.0,2002,Pulse-BC04,0,6,28.1,Mixed medium,0,15,0,100,
48:33.0,2001,Pulse-BC04,0,6,28.3,Mixed medium,0,15,0,100,
48:05.0,1998,Pulse-BC04,0,6,27.7,Mixed medium,0,15,0,100,
48:01.0,2000,Pulse-BC04,0,6,27.6,Mixed medium,0,15,0,100,
47:36.0,1999,Pulse-BC04,0,6,26.9,Mixed medium,0,15,0,100,
47:05.0,1997,Pulse-BC04,0,6,25.7,Mixed medium,0,15,0,100,
46:55.0,1996,Pulse-BC04,0,6,25.8,Mixed medium,0,15,0,100,
46:09.0,1995,Pulse-BC04,0,6,25.3,Mixed medium,0,15,0,100,
45:50.0,1994,Pulse-BC04,0,6,24.6,Mixed medium,0,15,0,100,
45:32.0,1993,Pulse-BC04,0,6,24,Mixed medium,0,15,0,100,
44:36.0,1992,Pulse-BC04,1.35,25,23.7,Mixed medium,0,15,0,100,
43:57.0,1991,Pulse-BC04,1.5,33,22.8,Mixed medium,0,15,0,100,
43:40.0,1990,Pulse-BC04,1.88,44,21.9,Mixed medium,0,15,0,100,
43:18.0,1989,Pulse-BC04,1.47,31,23.5,Mixed medium,0,15,0,100,
43:05.0,1988,Pulse-BC04,1.72,35,22.9,Mixed medium,0,15,0,100,
42:52.0,1987,Pulse-BC04,1.46,27,23,Mixed medium,0,15,0,100,
42:21.0,1986,Pulse-BC04,1.28,22,22.1,Mixed medium,0,15,0,100,
42:07.0,1985,Pulse-BC04,1.4,27,22.5,Mixed medium,0,15,0,100,
41:54.0,1984,Pulse-BC04,1.82,33,23.3,Mixed medium,0,15,0,100,
41:36.0,1983,Pulse-BC04,1.76,37,25,Mixed medium,0,15,0,100,
41:10.0,1982,Pulse-BC04,1.8,42,24.7,Mixed medium,0,15,0,100,
40:54.0,1981,Pulse-BC04,2.17,51,26.2,Mixed medium,0,15,0,100,
40:41.0,1980,Pulse-BC04,1.89,44,26.5,Mixed medium,0,15,0,100,
40:24.0,1979,Pulse-BC04,1.82,39,23.4,Mixed medium,0,15,0,100,
40:11.0,1978,Pulse-BC04,1.69,33,24.2,Mixed medium,0,15,0,100,
39:58.0,1977,Pulse-BC04,2.17,46,23.8,Mixed medium,0,15,0,100,
39:42.0,1976,Pulse-BC04,1.86,38,22.9,Mixed medium,0,15,0,100,
39:28.0,1975,Pulse-BC04,1.84,38,23,Mixed medium,0,15,0,100,
39:12.0,1974,Pulse-BC04,1.52,31,24.5,Mixed medium,0,15,0,100,
38:53.0,1973,Pulse-BC04,1.5,30,26.2,Mixed medium,0,15,0,100,
38:35.0,1972,Pulse-BC04,1.6,31,28.1,Mixed medium,0,15,0,100,
38:20.0,1971,Pulse-BC04,1.41,28,25.9,Mixed medium,0,15,0,100,
38:01.0,1970,Pulse-BC04,1.65,35,22,Mixed medium,0,15,0,100,
37:48.0,1969,Pulse-BC04,1.84,35,23.5,Mixed medium,0,15,0,100,
37:36.0,1968,Pulse-BC04,1.88,43,23.4,Mixed medium,0,15,0,100,
37:19.0,1967,Pulse-BC04,1.9,42,22.7,Mixed medium,0,15,0,100,
36:31.0,1966,Pulse-BC04,1.87,40,22.4,Mixed medium,0,15,0,100,
36:18.0,1965,Pulse-BC04,1.51,35,22.4,Mixed medium,0,15,0,100,
35:54.0,1964,Pulse-BC04,1.74,31,24,Mixed medium,0,15,0,100,
35:37.0,1963,Pulse-BC04,1.77,36,21.5,Mixed medium,0,15,0,100,
35:19.0,1962,Pulse-BC04,1.84,36,22.1,Mixed medium,0,15,0,100,
35:00.0,1961,Pulse-BC04,1.49,30,23.9,Mixed medium,0,15,0,100,
34:44.0,1960,Pulse-BC04,1.77,35,24.6,Mixed medium,0,15,0,100,
34:25.0,1959,Pulse-BC04,1.78,38,22.1,Mixed medium,0,15,0,100,
33:55.0,1958,Pulse-BC04,1.74,33,24.1,Mixed medium,0,15,0,100,
33:40.0,1957,Pulse-BC04,1.84,36,26.6,Mixed medium,0,15,0,100,
33:26.0,1956,Pulse-BC04,1.57,32,28,Mixed medium,0,15,0,100,
33:12.0,1955,Pulse-BC04,1.62,30,24.3,Mixed medium,0,15,0,100,
32:59.0,1954,Pulse-BC04,1.81,35,24.7,Mixed medium,0,15,0,100,
32:36.0,1953,Pulse-BC04,1.4,27,24.3,Mixed medium,0,15,0,100,
32:07.0,1952,Pulse-BC04,1.89,33,24.2,Mixed medium,0,15,0,100,
28:41.0,1951,Pulse-BC04,0,6,21.1,Mixed medium,0,15,0,100,
27:47.0,1950,Pulse-BC04,0,6,21.1,Mixed medium,0,15,0,100,
21:19.0,1949,Pulse-BC04,0,6,21.1,Mixed medium,0,15,0,100,
20:51.0,1948,Pulse-BC04,0,6,21.2,Mixed medium,0,15,0,100,
20:40.0,1947,Pulse-BC04,0,6,21.4,Mixed medium,0,15,0,100,
17:55.0,1946,Pulse-BC04,0,6,22.6,Mixed medium,0,15,0,100,
16:34.0,1945,Pulse-BC04,0,6,23.2,Mixed medium,0,15,0,100,
16:03.0,1944,Pulse-BC04,0,6,23.6,Mixed medium,0,15,0,100,
15:08.0,1943,Pulse-BC04,0,6,24.3,Mixed medium,0,15,0,100,
14:31.0,1942,Pulse-BC04,0,6,21.4,Mixed medium,0,15,0,100,
13:31.0,1941,Pulse-BC04,0,6,21.8,Mixed medium,0,15,0,100,
13:26.0,1940,Pulse-BC04,0,6,21.9,Mixed medium,0,15,0,100,
13:16.0,1939,Pulse-BC04,0,6,21.9,Mixed medium,0,15,0,100,
09:40.0,1938,Pulse-BC04,0,6,22.7,Mixed medium,0,15,0,100,
06:40.0,1937,Pulse-BC04,0,6,23.7,Mixed medium,0,15,0,100,
06:14.0,1936,Pulse-BC04,0,6,23.9,Mixed medium,0,15,0,100,
05:26.0,1935,Pulse-BC04,0,6,24.3,Mixed medium,0,15,0,100,
05:15.0,1934,Pulse-BC04,0,6,24.5,Mixed medium,0,15,0,100,
