"","timepoint","species","seedlingID","0","1"
"971",1,"HEAR","36_right_HEAR_R",NA,4.4
"972",1,"HEAR","36_right_HEAR_S",NA,11.8
"973",1,"HEAR","4_left_HEAR_C",NA,7.5
"974",1,"HEAR","4_left_HEAR_R",NA,6.7
"975",1,"HEAR","4_left_HEAR_S",NA,11
"976",1,"HEAR","4_right_HEAR_C",NA,7.09
"977",1,"HEAR","4_right_HEAR_R",NA,8.1
"978",1,"HEAR","4_right_HEAR_S",NA,2.87
"979",1,"HEAR","5_left_HEAR_C",NA,7.61
"980",1,"HEAR","5_left_HEAR_R",NA,6.47
"981",1,"HEAR","5_left_HEAR_S",NA,2.48
"982",1,"HEAR","5_right_HEAR_C",NA,10.24
"983",1,"HEAR","5_right_HEAR_R",NA,2.5
"984",1,"HEAR","5_right_HEAR_S",NA,13.01
"985",1,"HEAR","6_left_HEAR_C",NA,7.22
"986",1,"HEAR","6_left_HEAR_R",NA,4.45
"987",1,"HEAR","6_left_HEAR_S",NA,11.92
"988",1,"HEAR","6_right_HEAR_C",NA,6.52
"989",1,"HEAR","6_right_HEAR_R",NA,2.96
"990",1,"HEAR","6_right_HEAR_S",NA,7.33
"991",1,"HEAR","7_left_HEAR_C",NA,12.23
"992",1,"HEAR","7_left_HEAR_R",NA,2.18
"993",1,"HEAR","7_left_HEAR_S",NA,9.59
"994",1,"HEAR","7_right_HEAR_C",NA,7.13
"995",1,"HEAR","7_right_HEAR_R",NA,3.62
"996",1,"HEAR","7_right_HEAR_S",NA,5.88
"997",1,"HEAR","8_left_HEAR_C1",NA,5.55
"998",1,"HEAR","8_left_HEAR_C2",NA,7.5
"999",1,"HEAR","8_left_HEAR_S",NA,6.82
"1000",1,"HEAR","8_right_HEAR_C1",NA,5.22
"1001",1,"HEAR","8_right_HEAR_C2",NA,6.39
"1002",1,"HEAR","8_right_HEAR_S",NA,6.28
"1003",1,"HEAR","9_left_HEAR_C1",NA,5.89
"1004",1,"HEAR","9_left_HEAR_C2",NA,7.1
"1005",1,"HEAR","9_left_HEAR_S",NA,9.81
"1006",1,"HEAR","9_right_HEAR_C1",NA,5.56
"1007",1,"HEAR","9_right_HEAR_C2",NA,3.9
"1008",1,"HEAR","9_right_HEAR_S",NA,9.81
"1009",1,"RHOV","1_left_RHOV_blue",NA,1.35
"1010",1,"RHOV","1_left_RHOV_green",NA,4.02
"1011",1,"RHOV","1_right_RHOV_blue",NA,2.9
"1012",1,"RHOV","1_right_RHOV_green",NA,2.88
"1013",1,"RHOV","10_left_RHOV_blue",NA,2.45
"1014",1,"RHOV","10_left_RHOV_green",NA,2.31
"1015",1,"RHOV","10_right_RHOV_blue",NA,2.79
"1016",1,"RHOV","10_right_RHOV_green",NA,2.71
"1017",1,"RHOV","11_left_RHOV_blue",NA,2.321
"1018",1,"RHOV","11_left_RHOV_green",NA,1.31
"1019",1,"RHOV","11_right_RHOV_blue",NA,1.95
"1020",1,"RHOV","11_right_RHOV_green",NA,3.34
"1021",1,"RHOV","12_left_RHOV_blue",NA,1.58
"1022",1,"RHOV","12_left_RHOV_green",NA,1.12
"1023",1,"RHOV","12_right_RHOV_blue",NA,1.5
"1024",1,"RHOV","12_right_RHOV_green",NA,2.8
"1025",1,"RHOV","13_left_RHOV_blue",NA,2.6
"1026",1,"RHOV","13_left_RHOV_green",NA,1.19
"1027",1,"RHOV","13_right_RHOV_blue",NA,1.3
"1028",1,"RHOV","13_right_RHOV_green",NA,1.6
"1029",1,"RHOV","14_left_RHOV_blue",NA,2.9
"1030",1,"RHOV","14_left_RHOV_green",NA,2.3
"1031",1,"RHOV","14_right_RHOV_blue",NA,1.449
"1032",1,"RHOV","14_right_RHOV_green",NA,0.8
"1033",1,"RHOV","15_left_RHOV_blue",NA,1.182
"1034",1,"RHOV","15_left_RHOV_green",NA,0.69
"1035",1,"RHOV","15_right_RHOV_blue",NA,1.3
"1036",1,"RHOV","15_right_RHOV_green",NA,0.9
"1037",1,"RHOV","16_left_RHOV_blue",NA,0.74
"1038",1,"RHOV","16_left_RHOV_green",0.56,NA
"1039",1,"RHOV","16_right_RHOV_blue",NA,1.7
"1040",1,"RHOV","16_right_RHOV_green",NA,1.8
"1041",1,"RHOV","17_left_RHOV_blue",NA,1.05
"1042",1,"RHOV","17_left_RHOV_green",NA,2.52
"1043",1,"RHOV","17_right_RHOV_blue",NA,1
"1044",1,"RHOV","17_right_RHOV_green",NA,2.5
"1045",1,"RHOV","18_left_RHOV_blue",0.8,NA
"1046",1,"RHOV","18_left_RHOV_green",NA,1.4
"1047",1,"RHOV","18_right_RHOV_blue",NA,1.141
"1048",1,"RHOV","18_right_RHOV_green",NA,3.824
"1049",1,"RHOV","19_left_RHOV_blue",NA,1.82
"1050",1,"RHOV","19_left_RHOV_green",3.16,NA
"1051",1,"RHOV","19_right_RHOV_blue",NA,3
"1052",1,"RHOV","19_right_RHOV_green",NA,2.59
"1053",1,"RHOV","2_left_RHOV_blue",NA,1.01
"1054",1,"RHOV","2_left_RHOV_green",NA,1.57
"1055",1,"RHOV","2_right_RHOV_blue",NA,1.9
"1056",1,"RHOV","2_right_RHOV_green",NA,1.4
"1057",1,"RHOV","20_left_RHOV_blue",NA,1.22
"1058",1,"RHOV","20_left_RHOV_green",NA,2.66
"1059",1,"RHOV","20_right_RHOV_blue",1.04,NA
"1060",1,"RHOV","20_right_RHOV_green",NA,NA
"1061",1,"RHOV","21_left_RHOV_blue",NA,2.31
"1062",1,"RHOV","21_left_RHOV_green",NA,2
"1063",1,"RHOV","21_right_RHOV_blue",NA,1.86
"1064",1,"RHOV","21_right_RHOV_green",NA,1.19
"1065",1,"RHOV","22_left_RHOV_blue",NA,2.74
"1066",1,"RHOV","22_left_RHOV_green",NA,2.26
"1067",1,"RHOV","22_right_RHOV_blue",NA,3.2
"1068",1,"RHOV","22_right_RHOV_green",NA,1.09
"1069",1,"RHOV","23_left_RHOV_blue",NA,2.09
"1070",1,"RHOV","23_left_RHOV_green",NA,1.08
"1071",1,"RHOV","23_right_RHOV_blue",NA,2.23
"1072",1,"RHOV","23_right_RHOV_green",NA,1.98
"1073",1,"RHOV","24_left_RHOV_blue",1.48,NA
"1074",1,"RHOV","24_left_RHOV_green",NA,1.4
"1075",1,"RHOV","24_right_RHOV_blue",NA,2.45
"1076",1,"RHOV","24_right_RHOV_green",2.14,NA
"1077",1,"RHOV","25_left_RHOV_blue",1.3,NA
"1078",1,"RHOV","25_left_RHOV_green",1.88,NA
"1079",1,"RHOV","25_right_RHOV_blue",NA,2.02
"1080",1,"RHOV","25_right_RHOV_green",NA,1.52
"1081",1,"RHOV","26_left_RHOV_blue",NA,2.69
"1082",1,"RHOV","26_left_RHOV_green",NA,1.6
"1083",1,"RHOV","26_right_RHOV_blue",NA,1.8
"1084",1,"RHOV","26_right_RHOV_green",NA,1.8
"1085",1,"RHOV","27_left_RHOV_blue",NA,2.3
"1086",1,"RHOV","27_left_RHOV_green",NA,2.46
"1087",1,"RHOV","27_right_RHOV_blue",NA,1.32
"1088",1,"RHOV","27_right_RHOV_green",NA,2.66
"1089",1,"RHOV","28_left_RHOV_blue",0.59,NA
"1090",1,"RHOV","28_left_RHOV_green",NA,0.88
"1091",1,"RHOV","28_right_RHOV_blue",NA,NA
"1092",1,"RHOV","28_right_RHOV_green",NA,1.93
"1093",1,"RHOV","29_left_RHOV_blue",NA,1.42
"1094",1,"RHOV","29_left_RHOV_green",NA,NA
"1095",1,"RHOV","29_right_RHOV_blue",NA,1.97
"1096",1,"RHOV","29_right_RHOV_green",2.15,NA
"1097",1,"RHOV","3_left_RHOV_blue",NA,2.22
"1098",1,"RHOV","3_left_RHOV_green",2.32,NA
"1099",1,"RHOV","3_right_RHOV_blue",NA,2.2
"1100",1,"RHOV","3_right_RHOV_green",NA,0.55
"1101",1,"RHOV","30_left_RHOV_blue",NA,2.24
"1102",1,"RHOV","30_left_RHOV_green",NA,1.08
"1103",1,"RHOV","30_right_RHOV_blue",1.34,NA
"1104",1,"RHOV","30_right_RHOV_green",NA,1.73
"1105",1,"RHOV","31_left_RHOV_blue",NA,1.71
"1106",1,"RHOV","31_left_RHOV_green",NA,1.11
"1107",1,"RHOV","31_right_RHOV_blue",NA,NA
"1108",1,"RHOV","31_right_RHOV_green",NA,4.48
"1109",1,"RHOV","32_left_RHOV_blue",NA,1.52
"1110",1,"RHOV","32_left_RHOV_green",NA,NA
"1111",1,"RHOV","32_right_RHOV_blue",NA,NA
"1112",1,"RHOV","32_right_RHOV_green",NA,NA
"1113",1,"RHOV","33_left_RHOV_blue",NA,2.07
"1114",1,"RHOV","33_left_RHOV_green",NA,3.05
"1115",1,"RHOV","33_right_RHOV_blue",1.3,NA
"1116",1,"RHOV","33_right_RHOV_green",NA,2.36
"1117",1,"RHOV","34_left_RHOV_blue",NA,1.52
"1118",1,"RHOV","34_left_RHOV_green",NA,0.7
"1119",1,"RHOV","34_right_RHOV_blue",NA,3.15
"1120",1,"RHOV","34_right_RHOV_green",1.22,NA
"1121",1,"RHOV","35_left_RHOV_blue",1.96,NA
"1122",1,"RHOV","35_left_RHOV_green",0.57,NA
"1123",1,"RHOV","35_right_RHOV_blue",1.73,NA
"1124",1,"RHOV","35_right_RHOV_green",NA,1.34
"1125",1,"RHOV","36_left_RHOV_blue",NA,1.25
"1126",1,"RHOV","36_left_RHOV_green",NA,2
"1127",1,"RHOV","36_right_RHOV_blue",NA,2.02
"1128",1,"RHOV","36_right_RHOV_green",NA,NA
"1129",1,"RHOV","4_left_RHOV_blue",NA,2.6
"1130",1,"RHOV","4_left_RHOV_green",NA,2.91
"1131",1,"RHOV","4_right_RHOV_blue",NA,2.49
"1132",1,"RHOV","4_right_RHOV_green",NA,1.3
"1133",1,"RHOV","5_left_RHOV_blue",NA,1.61
"1134",1,"RHOV","5_left_RHOV_green",NA,1.14
"1135",1,"RHOV","5_right_RHOV_blue",NA,1.56
"1136",1,"RHOV","5_right_RHOV_green",NA,1.47
"1137",1,"RHOV","6_left_RHOV_blue",2.12,NA
"1138",1,"RHOV","6_left_RHOV_green",2.32,NA
"1139",1,"RHOV","6_right_RHOV_blue",NA,1.61
"1140",1,"RHOV","6_right_RHOV_green",NA,1.72
"1141",1,"RHOV","7_left_RHOV_blue",NA,1.11
"1142",1,"RHOV","7_left_RHOV_green",NA,1.45
"1143",1,"RHOV","7_right_RHOV_blue",NA,1.48
"1144",1,"RHOV","7_right_RHOV_green",NA,2.28
"1145",1,"RHOV","8_left_RHOV_blue",NA,1.25
"1146",1,"RHOV","8_left_RHOV_green",1.92,NA
"1147",1,"RHOV","8_right_RHOV_blue",NA,2.22
"1148",1,"RHOV","8_right_RHOV_green",NA,2.04
"1149",1,"RHOV","9_left_RHOV_blue",1.16,NA
"1150",1,"RHOV","9_left_RHOV_green",NA,2.6
"1151",1,"RHOV","9_right_RHOV_blue",NA,2.64
"1152",1,"RHOV","9_right_RHOV_green",NA,2.33
"1153",1,"SAAP","1_left_SAAP_blue",NA,0.2
"1154",1,"SAAP","1_left_SAAP_green",NA,2
"1155",1,"SAAP","1_right_SAAP_blue",NA,0.58
"1156",1,"SAAP","1_right_SAAP_green",NA,1.4
"1157",1,"SAAP","10_left_SAAP_blue",1.21,NA
"1158",1,"SAAP","10_left_SAAP_green",2.44,NA
"1159",1,"SAAP","10_right_SAAP_blue",2.22,NA
"1160",1,"SAAP","10_right_SAAP_green",NA,2.18
"1161",1,"SAAP","11_left_SAAP_blue",NA,3.09
"1162",1,"SAAP","11_left_SAAP_green",NA,2.54
"1163",1,"SAAP","11_right_SAAP_blue",NA,6.25
"1164",1,"SAAP","11_right_SAAP_green",NA,7.5
"1165",1,"SAAP","12_left_SAAP_blue",NA,1.2
"1166",1,"SAAP","12_left_SAAP_green",NA,2.36
"1167",1,"SAAP","12_right_SAAP_blue",NA,1.1
"1168",1,"SAAP","12_right_SAAP_green",NA,1.3
"1169",1,"SAAP","13_left_SAAP_blue",NA,NA
"1170",1,"SAAP","13_left_SAAP_green",NA,1.15
"1171",1,"SAAP","13_right_SAAP_blue",0.3,NA
"1172",1,"SAAP","13_right_SAAP_green",0.3,NA
"1173",1,"SAAP","14_left_SAAP_blue (old)",NA,2.7
"1174",1,"SAAP","14_left_SAAP_green (old)",NA,6.5
"1175",1,"SAAP","14_right_SAAP_blue (old)",NA,3.825
"1176",1,"SAAP","14_right_SAAP_green",NA,2.186
"1177",1,"SAAP","15_left_SAAP_blue",NA,1.399
"1178",1,"SAAP","15_left_SAAP_green",0.909,NA
"1179",1,"SAAP","15_right_SAAP_blue",0.6,NA
"1180",1,"SAAP","15_right_SAAP_green",NA,1.9
"1181",1,"SAAP","16_left_SAAP_blue (old)",NA,5.62
"1182",1,"SAAP","16_left_SAAP_green (old)",NA,3.31
"1183",1,"SAAP","16_right_SAAP_blue (old)",NA,5.2
"1184",1,"SAAP","16_right_SAAP_green (old)",NA,3.85
"1185",1,"SAAP","17_left_SAAP_blue (old 2016)",NA,2.84
"1186",1,"SAAP","17_left_SAAP_green",2.03,NA
"1187",1,"SAAP","17_right_SAAP_blue",1.5,NA
"1188",1,"SAAP","17_right_SAAP_green (old 2016)",NA,6
"1189",1,"SAAP","18_left_SAAP_blue",0.2,NA
"1190",1,"SAAP","18_left_SAAP_green",NA,2.3
"1191",1,"SAAP","18_right_SAAP_blue",NA,2.417
"1192",1,"SAAP","18_right_SAAP_green",NA,2.347
"1193",1,"SAAP","19_left_SAAP_blue",3.18,NA
"1194",1,"SAAP","19_left_SAAP_green",2.34,NA
"1195",1,"SAAP","19_right_SAAP_blue",1.36,NA
"1196",1,"SAAP","19_right_SAAP_green",3.12,NA
"1197",1,"SAAP","2_left_SAAP_blue",1.21,NA
"1198",1,"SAAP","2_left_SAAP_green",NA,2.07
"1199",1,"SAAP","2_right_SAAP_blue",0.3,NA
"1200",1,"SAAP","2_right_SAAP_green",NA,2.2
"1201",1,"SAAP","20_left_SAAP_blue",1.84,NA
"1202",1,"SAAP","20_left_SAAP_green",2.21,NA
"1203",1,"SAAP","20_right_SAAP_blue",3.26,NA
"1204",1,"SAAP","20_right_SAAP_green",2.88,NA
"1205",1,"SAAP","21_left_SAAP_blue",2.59,NA
"1206",1,"SAAP","21_left_SAAP_green",NA,NA
"1207",1,"SAAP","21_right_SAAP_blue",NA,5.82
"1208",1,"SAAP","21_right_SAAP_green",NA,NA
"1209",1,"SAAP","22_left_SAAP_blue",4.77,NA
"1210",1,"SAAP","22_left_SAAP_green",NA,4.11
"1211",1,"SAAP","22_right_SAAP_blue",NA,2.5
"1212",1,"SAAP","22_right_SAAP_green",3.5,NA
"1213",1,"SAAP","23_left_SAAP_blue",NA,3.03
"1214",1,"SAAP","23_left_SAAP_green",NA,2.02
"1215",1,"SAAP","23_right_SAAP_blue",2.23,NA
"1216",1,"SAAP","23_right_SAAP_green",2.34,NA
"1217",1,"SAAP","24_left_SAAP_blue",NA,1.27
"1218",1,"SAAP","24_left_SAAP_green",NA,1.69
"1219",1,"SAAP","24_right_SAAP_blue",NA,2.16
"1220",1,"SAAP","24_right_SAAP_green",1.75,NA
"1221",1,"SAAP","25_left_SAAP_blue",3.43,NA
"1222",1,"SAAP","25_left_SAAP_green",2.02,NA
"1223",1,"SAAP","25_right_SAAP_blue",1.79,NA
"1224",1,"SAAP","25_right_SAAP_green",3.6,NA
"1225",1,"SAAP","26_left_SAAP_blue",0.37,NA
"1226",1,"SAAP","26_left_SAAP_green",0.77,NA
"1227",1,"SAAP","26_right_SAAP_blue",NA,NA
"1228",1,"SAAP","26_right_SAAP_green",NA,2.94
"1229",1,"SAAP","27_left_SAAP_blue",NA,1.97
"1230",1,"SAAP","27_left_SAAP_green",2.61,NA
"1231",1,"SAAP","27_right_SAAP_blue",NA,2.79
"1232",1,"SAAP","27_right_SAAP_green",3.07,NA
"1233",1,"SAAP","28_left_SAAP_blue",1.83,NA
"1234",1,"SAAP","28_left_SAAP_green",1.08,NA
"1235",1,"SAAP","28_right_SAAP_blue",1.23,NA
"1236",1,"SAAP","28_right_SAAP_green",0.57,NA
"1237",1,"SAAP","29_left_SAAP_blue",NA,NA
"1238",1,"SAAP","29_left_SAAP_green",2.51,NA
"1239",1,"SAAP","29_right_SAAP_blue",NA,1.49
"1240",1,"SAAP","29_right_SAAP_green",NA,2.39
"1241",1,"SAAP","3_left_SAAP_blue",NA,3.62
"1242",1,"SAAP","3_left_SAAP_green",NA,3.12
"1243",1,"SAAP","3_right_SAAP_blue",NA,1.8
"1244",1,"SAAP","3_right_SAAP_green",1.58,NA
"1245",1,"SAAP","30_left_SAAP_blue",1.8,NA
"1246",1,"SAAP","30_left_SAAP_green",NA,NA
"1247",1,"SAAP","30_right_SAAP_blue",NA,2.64
"1248",1,"SAAP","30_right_SAAP_green",NA,NA
"1249",1,"SAAP","31_left_SAAP_blue",NA,NA
"1250",1,"SAAP","31_left_SAAP_green",NA,NA
"1251",1,"SAAP","31_right_SAAP_blue",NA,NA
"1252",1,"SAAP","31_right_SAAP_green",NA,NA
"1253",1,"SAAP","32_left_SAAP_blue",NA,NA
"1254",1,"SAAP","32_left_SAAP_green",NA,NA
"1255",1,"SAAP","32_right_SAAP_blue",NA,NA
"1256",1,"SAAP","32_right_SAAP_green",5.33,NA
"1257",1,"SAAP","33_left_SAAP_blue",NA,3.13
"1258",1,"SAAP","33_left_SAAP_green",NA,2.99
"1259",1,"SAAP","33_right_SAAP_blue",NA,2.59
"1260",1,"SAAP","33_right_SAAP_green",NA,1.21
"1261",1,"SAAP","34_left_SAAP_blue",1.07,NA
"1262",1,"SAAP","34_left_SAAP_green",NA,NA
"1263",1,"SAAP","34_right_SAAP_blue",NA,0.8
"1264",1,"SAAP","34_right_SAAP_green",2.32,NA
"1265",1,"SAAP","35_left_SAAP_blue",1.83,NA
"1266",1,"SAAP","35_left_SAAP_green",2.13,NA
"1267",1,"SAAP","35_right_SAAP_blue",2.57,NA
"1268",1,"SAAP","35_right_SAAP_green",3.57,NA
"1269",1,"SAAP","36_left_SAAP_blue",NA,NA
"1270",1,"SAAP","36_left_SAAP_green",1.26,NA
"1271",1,"SAAP","36_right_SAAP_blue",2.37,NA
"1272",1,"SAAP","36_right_SAAP_green",NA,NA
"1273",1,"SAAP","4_left_SAAP_blue",NA,2.4
"1274",1,"SAAP","4_left_SAAP_green",NA,1.6
"1275",1,"SAAP","4_right_SAAP_blue",NA,1.88
"1276",1,"SAAP","4_right_SAAP_green",NA,1.24
"1277",1,"SAAP","5_left_SAAP_blue",NA,1.1
"1278",1,"SAAP","5_left_SAAP_green",NA,1.44
"1279",1,"SAAP","5_right_SAAP_blue",NA,2.79
"1280",1,"SAAP","5_right_SAAP_green",NA,1.25
"1281",1,"SAAP","6_left_SAAP_blue",3.56,NA
"1282",1,"SAAP","6_left_SAAP_green",0.53,NA
"1283",1,"SAAP","6_right_SAAP_blue",NA,NA
"1284",1,"SAAP","6_right_SAAP_green",NA,0.94
"1285",1,"SAAP","7_left_SAAP_blue",NA,NA
"1286",1,"SAAP","7_left_SAAP_green",0.68,NA
"1287",1,"SAAP","7_right_SAAP_blue",NA,1.38
"1288",1,"SAAP","7_right_SAAP_green",1.17,NA
"1289",1,"SAAP","8_left_SAAP_blue",NA,0.62
"1290",1,"SAAP","8_left_SAAP_green",NA,2.15
"1291",1,"SAAP","8_right_SAAP_blue",NA,1.12
"1292",1,"SAAP","8_right_SAAP_green",NA,1.18
"1293",1,"SAAP","9_left_SAAP_blue",NA,0.9
"1294",1,"SAAP","9_left_SAAP_green",NA,2.2
"1295",1,"SAAP","9_right_SAAP_blue",NA,1.56
"1296",1,"SAAP","9_right_SAAP_green",2.13,NA
"1297",2,"CEOL","1_left_CEOL_blue",NA,NA
"1298",2,"CEOL","1_left_CEOL_green",NA,NA
"1299",2,"CEOL","1_right_CEOL_blue",NA,1.64
"1300",2,"CEOL","1_right_CEOL_green",NA,1.173
"1301",2,"CEOL","10_left_CEOL_blue",NA,2.73
"1302",2,"CEOL","10_left_CEOL_green",NA,3.83
"1303",2,"CEOL","10_right_CEOL_blue",NA,1.16
"1304",2,"CEOL","10_right_CEOL_green",NA,3.07
"1305",2,"CEOL","11_left_CEOL_blue",NA,NA
"1306",2,"CEOL","11_left_CEOL_green",NA,NA
"1307",2,"CEOL","11_right_CEOL_blue",NA,NA
"1308",2,"CEOL","11_right_CEOL_green",NA,NA
"1309",2,"CEOL","12_left_CEOL_blue",NA,NA
"1310",2,"CEOL","12_left_CEOL_green",NA,1.99
"1311",2,"CEOL","12_right_CEOL_blue",NA,NA
"1312",2,"CEOL","12_right_CEOL_green",NA,1.22
"1313",2,"CEOL","13_left_CEOL_blue",NA,NA
"1314",2,"CEOL","13_left_CEOL_green",NA,NA
"1315",2,"CEOL","13_right_CEOL_blue",NA,NA
"1316",2,"CEOL","13_right_CEOL_green",NA,NA
"1317",2,"CEOL","14_left_CEOL_blue",NA,3.31
"1318",2,"CEOL","14_left_CEOL_green",NA,NA
"1319",2,"CEOL","14_right_CEOL_blue",NA,NA
"1320",2,"CEOL","14_right_CEOL_green",NA,NA
"1321",2,"CEOL","15_left_CEOL_blue",NA,1.42
"1322",2,"CEOL","15_left_CEOL_green",NA,1.84
"1323",2,"CEOL","15_right_CEOL_blue",NA,0.83
"1324",2,"CEOL","15_right_CEOL_green",NA,NA
"1325",2,"CEOL","16_left_CEOL_blue",NA,NA
"1326",2,"CEOL","16_left_CEOL_green",NA,0.97
"1327",2,"CEOL","16_right_CEOL_blue",NA,2.36
"1328",2,"CEOL","16_right_CEOL_green",NA,NA
"1329",2,"CEOL","17_left_CEOL_blue",NA,2.5
"1330",2,"CEOL","17_left_CEOL_green",NA,NA
"1331",2,"CEOL","17_right_CEOL_blue",NA,NA
"1332",2,"CEOL","17_right_CEOL_green",NA,NA
"1333",2,"CEOL","18_left_CEOL_blue",NA,0.58
"1334",2,"CEOL","18_left_CEOL_green",NA,NA
"1335",2,"CEOL","18_right_CEOL_blue",NA,NA
"1336",2,"CEOL","18_right_CEOL_green",NA,NA
"1337",2,"CEOL","19_left_CEOL_blue",NA,NA
"1338",2,"CEOL","19_left_CEOL_green",NA,NA
"1339",2,"CEOL","19_right_CEOL_blue",NA,NA
"1340",2,"CEOL","19_right_CEOL_green",NA,NA
"1341",2,"CEOL","2_left_CEOL_blue",NA,2.01
"1342",2,"CEOL","2_left_CEOL_green",NA,NA
"1343",2,"CEOL","2_right_CEOL_blue",NA,NA
"1344",2,"CEOL","2_right_CEOL_green",NA,1.01
"1345",2,"CEOL","20_left_CEOL_blue",NA,NA
"1346",2,"CEOL","20_left_CEOL_green",NA,NA
"1347",2,"CEOL","20_right_CEOL_blue",NA,NA
"1348",2,"CEOL","20_right_CEOL_green",NA,NA
"1349",2,"CEOL","21_left_CEOL_blue",NA,NA
"1350",2,"CEOL","21_left_CEOL_green",NA,NA
"1351",2,"CEOL","21_right_CEOL_blue",NA,NA
"1352",2,"CEOL","21_right_CEOL_green",NA,NA
"1353",2,"CEOL","22_left_CEOL_blue",1,NA
"1354",2,"CEOL","22_left_CEOL_green",1.8,NA
"1355",2,"CEOL","22_right_CEOL_blue",1.7,NA
"1356",2,"CEOL","22_right_CEOL_green",2.8,NA
"1357",2,"CEOL","23_left_CEOL_blue",NA,0.669
"1358",2,"CEOL","23_left_CEOL_green",NA,NA
"1359",2,"CEOL","23_right_CEOL_blue",NA,NA
"1360",2,"CEOL","23_right_CEOL_green",NA,NA
"1361",2,"CEOL","24_left_CEOL_blue",NA,NA
"1362",2,"CEOL","24_left_CEOL_green",NA,NA
"1363",2,"CEOL","24_right_CEOL_blue",NA,NA
"1364",2,"CEOL","24_right_CEOL_green",NA,NA
"1365",2,"CEOL","25_left_CEOL_blue",NA,NA
"1366",2,"CEOL","25_left_CEOL_green",NA,NA
"1367",2,"CEOL","25_right_CEOL_blue",NA,NA
"1368",2,"CEOL","25_right_CEOL_green",NA,NA
"1369",2,"CEOL","26_left_CEOL_blue",1.32,NA
"1370",2,"CEOL","26_left_CEOL_green",1.39,NA
"1371",2,"CEOL","26_right_CEOL_blue",1,NA
"1372",2,"CEOL","26_right_CEOL_green",NA,4.3
"1373",2,"CEOL","27_left_CEOL_blue",NA,NA
"1374",2,"CEOL","27_left_CEOL_green",1.82,NA
"1375",2,"CEOL","27_right_CEOL_blue",NA,NA
"1376",2,"CEOL","27_right_CEOL_green",NA,NA
"1377",2,"CEOL","28_left_CEOL_blue",2.14,NA
"1378",2,"CEOL","28_left_CEOL_green",2.9,NA
"1379",2,"CEOL","28_right_CEOL_blue",1.53,NA
"1380",2,"CEOL","28_right_CEOL_green",NA,NA
"1381",2,"CEOL","29_left_CEOL_blue",NA,NA
"1382",2,"CEOL","29_left_CEOL_green",NA,NA
"1383",2,"CEOL","29_right_CEOL_blue",NA,NA
"1384",2,"CEOL","29_right_CEOL_green",NA,NA
"1385",2,"CEOL","3_left_CEOL_blue",NA,NA
"1386",2,"CEOL","3_left_CEOL_green",NA,NA
"1387",2,"CEOL","3_right_CEOL_blue",NA,3.41
"1388",2,"CEOL","3_right_CEOL_green",NA,5.63
"1389",2,"CEOL","30_left_CEOL_blue",NA,3.56
"1390",2,"CEOL","30_left_CEOL_green",NA,NA
"1391",2,"CEOL","30_right_CEOL_blue",NA,NA
"1392",2,"CEOL","30_right_CEOL_green",NA,NA
"1393",2,"CEOL","31_left_CEOL_blue",NA,NA
"1394",2,"CEOL","31_left_CEOL_green",NA,NA
"1395",2,"CEOL","31_right_CEOL_blue",NA,NA
"1396",2,"CEOL","31_right_CEOL_green",NA,NA
"1397",2,"CEOL","32_left_CEOL_blue",NA,NA
"1398",2,"CEOL","32_left_CEOL_green",NA,NA
"1399",2,"CEOL","32_right_CEOL_blue",NA,NA
"1400",2,"CEOL","32_right_CEOL_green",NA,NA
"1401",2,"CEOL","33_left_CEOL_blue",NA,3.26
"1402",2,"CEOL","33_left_CEOL_green",NA,NA
"1403",2,"CEOL","33_right_CEOL_blue",NA,4.677
"1404",2,"CEOL","33_right_CEOL_green",NA,2.625
"1405",2,"CEOL","34_left_CEOL_blue",NA,NA
"1406",2,"CEOL","34_left_CEOL_green",NA,NA
"1407",2,"CEOL","34_right_CEOL_blue",NA,3.65
"1408",2,"CEOL","34_right_CEOL_green",NA,NA
"1409",2,"CEOL","35_left_CEOL_blue",1.883,NA
"1410",2,"CEOL","35_left_CEOL_green",NA,NA
"1411",2,"CEOL","35_right_CEOL_blue",NA,2.129
"1412",2,"CEOL","35_right_CEOL_green",2.081,NA
"1413",2,"CEOL","36_left_CEOL_blue",NA,NA
"1414",2,"CEOL","36_left_CEOL_green",NA,NA
"1415",2,"CEOL","36_right_CEOL_blue",NA,NA
"1416",2,"CEOL","36_right_CEOL_green",NA,NA
"1417",2,"CEOL","4_left_CEOL_blue",NA,NA
"1418",2,"CEOL","4_left_CEOL_green",NA,1.36
"1419",2,"CEOL","4_right_CEOL_blue",NA,NA
"1420",2,"CEOL","4_right_CEOL_green",NA,1.99
"1421",2,"CEOL","5_left_CEOL_blue",NA,2.456
"1422",2,"CEOL","5_left_CEOL_green",NA,1.89
"1423",2,"CEOL","5_right_CEOL_blue",NA,1.33
"1424",2,"CEOL","5_right_CEOL_green",NA,NA
"1425",2,"CEOL","6_left_CEOL_blue",NA,NA
"1426",2,"CEOL","6_left_CEOL_green",NA,NA
"1427",2,"CEOL","6_right_CEOL_blue",NA,NA
"1428",2,"CEOL","6_right_CEOL_green",NA,NA
"1429",2,"CEOL","7_left_CEOL_blue",NA,NA
"1430",2,"CEOL","7_left_CEOL_green",NA,0.53
"1431",2,"CEOL","7_right_CEOL_blue",NA,NA
"1432",2,"CEOL","7_right_CEOL_green",NA,NA
"1433",2,"CEOL","8_left_CEOL_blue",NA,NA
