"","species","seedlingID","timepoint_status","timepoint","alive","dead"
"850","RHOV","19_top_RHOV","march_alive","march",1.44,NA
"851","RHOV","19_top_RHOV","may_alive","may",1.86,NA
"852","RHOV","19_top_RHOV","sept_dead","sept",NA,NA
"853","RHOV","2_bottom_RHOV","jan_alive","jan",3.36,NA
"854","RHOV","2_bottom_RHOV","march_alive","march",2.27,NA
"855","RHOV","2_bottom_RHOV","may_alive","may",3.75,NA
"856","RHOV","2_bottom_RHOV","sept_dead","sept",NA,NA
"857","RHOV","2_middle_RHOV","jan_alive","jan",3.11,NA
"858","RHOV","2_middle_RHOV","march_dead","march",NA,2.46
"859","RHOV","2_middle_RHOV","may_dead","may",NA,NA
"860","RHOV","2_middle_RHOV","sept_dead","sept",NA,NA
"861","RHOV","2_top_RHOV","jan_alive","jan",2.47,NA
"862","RHOV","2_top_RHOV","march_alive","march",2.9,NA
"863","RHOV","2_top_RHOV","may_alive","may",2.4,NA
"864","RHOV","2_top_RHOV","sept_dead","sept",NA,2.196
"865","RHOV","20_bottom_RHOV","jan_alive","jan",3.65,NA
"866","RHOV","20_bottom_RHOV","march_alive","march",2.35,NA
"867","RHOV","20_bottom_RHOV","may_dead","may",NA,NA
"868","RHOV","20_bottom_RHOV","sept_dead","sept",NA,NA
"869","RHOV","20_middle_RHOV","jan_alive","jan",2.51,NA
"870","RHOV","20_middle_RHOV","march_dead","march",NA,NA
"871","RHOV","20_middle_RHOV","may_dead","may",NA,NA
"872","RHOV","20_middle_RHOV","sept_dead","sept",NA,NA
"873","RHOV","20_top_RHOV","jan_alive","jan",1.84,NA
"874","RHOV","20_top_RHOV","march_alive","march",1.14,NA
"875","RHOV","20_top_RHOV","may_dead","may",NA,NA
"876","RHOV","20_top_RHOV","sept_dead","sept",NA,NA
"877","RHOV","21_bottom_RHOV","jan_alive","jan",1.38,NA
"878","RHOV","21_bottom_RHOV","march_alive","march",1.95,NA
"879","RHOV","21_bottom_RHOV","may_dead","may",NA,NA
"880","RHOV","21_bottom_RHOV","sept_dead","sept",NA,NA
"881","RHOV","21_middle_RHOV","jan_alive","jan",3,NA
"882","RHOV","21_middle_RHOV","march_alive","march",2.38,NA
"883","RHOV","21_middle_RHOV","may_alive","may",1.98,NA
"884","RHOV","21_middle_RHOV","sept_dead","sept",NA,1.867
"885","RHOV","21_top_RHOV","jan_alive","jan",1.81,NA
"886","RHOV","21_top_RHOV","march_alive","march",1.73,NA
"887","RHOV","21_top_RHOV","may_dead","may",NA,NA
"888","RHOV","21_top_RHOV","sept_dead","sept",NA,NA
"889","RHOV","22_bottom_RHOV","jan_alive","jan",3.13,NA
"890","RHOV","22_bottom_RHOV","march_alive","march",1.06,NA
"891","RHOV","22_bottom_RHOV","may_alive","may",1.07,NA
"892","RHOV","22_bottom_RHOV","sept_dead","sept",NA,NA
"893","RHOV","22_middle_RHOV","jan_alive","jan",2.76,NA
"894","RHOV","22_middle_RHOV","march_alive","march",1.84,NA
"895","RHOV","22_middle_RHOV","may_alive","may",1.98,NA
"896","RHOV","22_middle_RHOV","sept_dead","sept",NA,NA
"897","RHOV","22_top_RHOV","jan_alive","jan",1.88,NA
"898","RHOV","22_top_RHOV","march_alive","march",1.89,NA
"899","RHOV","22_top_RHOV","may_dead","may",NA,1.15
"900","RHOV","22_top_RHOV","sept_dead","sept",NA,NA
"901","RHOV","23_bottom_RHOV","jan_alive","jan",3.02,NA
"902","RHOV","23_bottom_RHOV","march_alive","march",2.21,NA
"903","RHOV","23_bottom_RHOV","may_alive","may",2.82,NA
"904","RHOV","23_bottom_RHOV","sept_dead","sept",NA,2.848
"905","RHOV","23_middle_RHOV","jan_alive","jan",2.87,NA
"906","RHOV","23_middle_RHOV","march_alive","march",2.16,NA
"907","RHOV","23_middle_RHOV","may_dead","may",NA,NA
"908","RHOV","23_middle_RHOV","sept_dead","sept",NA,NA
"909","RHOV","23_top_RHOV","jan_alive","jan",2.83,NA
"910","RHOV","23_top_RHOV","march_alive","march",2.07,NA
"911","RHOV","23_top_RHOV","may_dead","may",NA,NA
"912","RHOV","23_top_RHOV","sept_dead","sept",NA,NA
"913","RHOV","24_bottom_RHOV","jan_alive","jan",1.42,NA
"914","RHOV","24_bottom_RHOV","march_dead","march",NA,NA
"915","RHOV","24_bottom_RHOV","may_dead","may",NA,NA
"916","RHOV","24_bottom_RHOV","sept_dead","sept",NA,NA
"917","RHOV","24_middle_RHOV","jan_alive","jan",3.02,NA
"918","RHOV","24_middle_RHOV","march_alive","march",2.67,NA
"919","RHOV","24_middle_RHOV","may_alive","may",3.11,NA
"920","RHOV","24_middle_RHOV","sept_dead","sept",NA,3.622
"921","RHOV","24_top_RHOV","jan_alive","jan",2.38,NA
"922","RHOV","24_top_RHOV","march_dead","march",NA,NA
"923","RHOV","24_top_RHOV","may_dead","may",NA,NA
"924","RHOV","24_top_RHOV","sept_dead","sept",NA,NA
"925","RHOV","25_bottom_RHOV","jan_alive","jan",1.57,NA
"926","RHOV","25_bottom_RHOV","march_alive","march",0.85,NA
"927","RHOV","25_bottom_RHOV","may_dead","may",NA,NA
"928","RHOV","25_bottom_RHOV","sept_dead","sept",NA,NA
"929","RHOV","25_middle_RHOV","jan_alive","jan",3.51,NA
"930","RHOV","25_middle_RHOV","march_dead","march",NA,NA
"931","RHOV","25_middle_RHOV","may_dead","may",NA,NA
"932","RHOV","25_middle_RHOV","sept_dead","sept",NA,NA
"933","RHOV","25_top_RHOV","jan_alive","jan",3.32,NA
"934","RHOV","25_top_RHOV","march_alive","march",1.48,NA
"935","RHOV","25_top_RHOV","may_dead","may",NA,NA
"936","RHOV","25_top_RHOV","sept_dead","sept",NA,NA
"937","RHOV","26_bottom_RHOV","jan_alive","jan",1.94,NA
"938","RHOV","26_bottom_RHOV","march_alive","march",2.06,NA
"939","RHOV","26_bottom_RHOV","may_dead","may",NA,NA
"940","RHOV","26_bottom_RHOV","sept_dead","sept",NA,NA
"941","RHOV","26_middle_RHOV","jan_alive","jan",3.51,NA
"942","RHOV","26_middle_RHOV","march_alive","march",2.4,NA
"943","RHOV","26_middle_RHOV","may_dead","may",NA,NA
"944","RHOV","26_middle_RHOV","sept_dead","sept",NA,NA
"945","RHOV","26_top_RHOV","jan_alive","jan",1.68,NA
"946","RHOV","26_top_RHOV","march_dead","march",NA,NA
"947","RHOV","26_top_RHOV","may_dead","may",NA,NA
"948","RHOV","26_top_RHOV","sept_dead","sept",NA,NA
"949","RHOV","27_bottom_RHOV","jan_alive","jan",2.96,NA
"950","RHOV","27_bottom_RHOV","march_alive","march",2.57,NA
"951","RHOV","27_bottom_RHOV","may_dead","may",NA,NA
"952","RHOV","27_bottom_RHOV","sept_dead","sept",NA,NA
"953","RHOV","27_middle_RHOV","jan_alive","jan",1.74,NA
"954","RHOV","27_middle_RHOV","march_alive","march",0.9,NA
"955","RHOV","27_middle_RHOV","may_dead","may",NA,NA
"956","RHOV","27_middle_RHOV","sept_dead","sept",NA,NA
"957","RHOV","27_top_RHOV","jan_alive","jan",2.68,NA
"958","RHOV","27_top_RHOV","march_alive","march",2.35,NA
"959","RHOV","27_top_RHOV","may_alive","may",2.89,NA
"960","RHOV","27_top_RHOV","sept_dead","sept",NA,NA
"961","RHOV","28_bottom_RHOV","jan_alive","jan",3.06,NA
"962","RHOV","28_bottom_RHOV","march_alive","march",0.84,NA
"963","RHOV","28_bottom_RHOV","may_dead","may",NA,NA
"964","RHOV","28_bottom_RHOV","sept_dead","sept",NA,NA
"965","RHOV","28_middle_RHOV","jan_alive","jan",2.12,NA
"966","RHOV","28_middle_RHOV","march_dead","march",NA,NA
"967","RHOV","28_middle_RHOV","may_dead","may",NA,NA
"968","RHOV","28_middle_RHOV","sept_dead","sept",NA,NA
"969","RHOV","28_top_RHOV","jan_alive","jan",1.04,NA
"970","RHOV","28_top_RHOV","march_dead","march",NA,NA
"971","RHOV","28_top_RHOV","may_dead","may",NA,NA
"972","RHOV","28_top_RHOV","sept_dead","sept",NA,NA
"973","RHOV","29_bottom_RHOV","jan_alive","jan",2.69,NA
"974","RHOV","29_bottom_RHOV","march_alive","march",1.85,NA
"975","RHOV","29_bottom_RHOV","may_dead","may",NA,NA
"976","RHOV","29_bottom_RHOV","sept_dead","sept",NA,NA
"977","RHOV","29_middle_RHOV","jan_alive","jan",2.1,NA
"978","RHOV","29_middle_RHOV","march_alive","march",1.81,NA
"979","RHOV","29_middle_RHOV","may_dead","may",NA,1.09
"980","RHOV","29_middle_RHOV","sept_dead","sept",NA,NA
"981","RHOV","29_top_RHOV","jan_alive","jan",1.77,NA
"982","RHOV","29_top_RHOV","march_alive","march",1.23,NA
"983","RHOV","29_top_RHOV","may_dead","may",NA,NA
"984","RHOV","29_top_RHOV","sept_dead","sept",NA,NA
"985","RHOV","3_bottom_RHOV","jan_alive","jan",1.32,NA
"986","RHOV","3_bottom_RHOV","march_alive","march",0.51,NA
"987","RHOV","3_bottom_RHOV","may_alive","may",1.05,NA
"988","RHOV","3_bottom_RHOV","sept_dead","sept",NA,1.565
"989","RHOV","3_middle_RHOV","jan_alive","jan",1.19,NA
"990","RHOV","3_middle_RHOV","march_alive","march",0.7,NA
"991","RHOV","3_middle_RHOV","may_alive","may",1.52,NA
"992","RHOV","3_middle_RHOV","sept_dead","sept",NA,1.252
"993","RHOV","3_top_RHOV","jan_alive","jan",2.07,NA
"994","RHOV","3_top_RHOV","march_alive","march",2.32,NA
"995","RHOV","3_top_RHOV","may_alive","may",3.05,NA
"996","RHOV","3_top_RHOV","sept_dead","sept",NA,3.21
"997","RHOV","30_bottom_RHOV","jan_alive","jan",2.37,NA
"998","RHOV","30_bottom_RHOV","march_dead","march",NA,NA
"999","RHOV","30_bottom_RHOV","may_dead","may",NA,NA
"1000","RHOV","30_bottom_RHOV","sept_dead","sept",NA,NA
"1001","RHOV","30_middle_RHOV","jan_alive","jan",1.48,NA
"1002","RHOV","30_middle_RHOV","march_dead","march",NA,NA
"1003","RHOV","30_middle_RHOV","may_dead","may",NA,NA
"1004","RHOV","30_middle_RHOV","sept_dead","sept",NA,NA
"1005","RHOV","30_top_RHOV","jan_alive","jan",3.04,NA
"1006","RHOV","30_top_RHOV","march_alive","march",2.49,NA
"1007","RHOV","30_top_RHOV","may_dead","may",NA,NA
"1008","RHOV","30_top_RHOV","sept_dead","sept",NA,NA
"1009","RHOV","31_bottom_RHOV","jan_alive","jan",1.47,NA
"1010","RHOV","31_bottom_RHOV","march_alive","march",1.94,NA
"1011","RHOV","31_bottom_RHOV","may_dead","may",NA,NA
"1012","RHOV","31_bottom_RHOV","sept_dead","sept",NA,NA
"1013","RHOV","31_middle_RHOV","jan_alive","jan",1.61,NA
"1014","RHOV","31_middle_RHOV","march_alive","march",2.04,NA
"1015","RHOV","31_middle_RHOV","may_alive","may",1.96,NA
"1016","RHOV","31_middle_RHOV","sept_dead","sept",NA,NA
"1017","RHOV","31_top_RHOV","jan_alive","jan",1.71,NA
"1018","RHOV","31_top_RHOV","march_alive","march",1.49,NA
"1019","RHOV","31_top_RHOV","may_dead","may",NA,NA
"1020","RHOV","31_top_RHOV","sept_dead","sept",NA,NA
"1021","RHOV","32_bottom_RHOV","jan_alive","jan",0.79,NA
"1022","RHOV","32_bottom_RHOV","march_dead","march",NA,NA
"1023","RHOV","32_bottom_RHOV","may_dead","may",NA,NA
"1024","RHOV","32_bottom_RHOV","sept_dead","sept",NA,NA
"1025","RHOV","32_middle_RHOV","jan_alive","jan",2.07,NA
"1026","RHOV","32_middle_RHOV","march_dead","march",NA,NA
"1027","RHOV","32_middle_RHOV","may_dead","may",NA,NA
"1028","RHOV","32_middle_RHOV","sept_dead","sept",NA,NA
"1029","RHOV","32_top_RHOV","jan_alive","jan",1.15,NA
"1030","RHOV","32_top_RHOV","march_dead","march",NA,NA
"1031","RHOV","32_top_RHOV","may_dead","may",NA,NA
"1032","RHOV","32_top_RHOV","sept_dead","sept",NA,NA
"1033","RHOV","33_bottom_RHOV","jan_alive","jan",2.25,NA
"1034","RHOV","33_bottom_RHOV","march_dead","march",NA,NA
"1035","RHOV","33_bottom_RHOV","may_dead","may",NA,NA
"1036","RHOV","33_bottom_RHOV","sept_dead","sept",NA,NA
"1037","RHOV","33_middle_RHOV","jan_alive","jan",1.41,NA
"1038","RHOV","33_middle_RHOV","march_dead","march",NA,NA
"1039","RHOV","33_middle_RHOV","may_dead","may",NA,NA
"1040","RHOV","33_middle_RHOV","sept_dead","sept",NA,NA
"1041","RHOV","33_top_RHOV","jan_alive","jan",1.63,NA
"1042","RHOV","33_top_RHOV","march_alive","march",0.73,NA
"1043","RHOV","33_top_RHOV","may_dead","may",NA,NA
"1044","RHOV","33_top_RHOV","sept_dead","sept",NA,NA
"1045","RHOV","34_bottom_RHOV","jan_alive","jan",1.69,NA
"1046","RHOV","34_bottom_RHOV","march_dead","march",NA,NA
"1047","RHOV","34_bottom_RHOV","may_dead","may",NA,NA
"1048","RHOV","34_bottom_RHOV","sept_dead","sept",NA,NA
"1049","RHOV","34_middle_RHOV","jan_alive","jan",2.86,NA
"1050","RHOV","34_middle_RHOV","march_dead","march",NA,NA
"1051","RHOV","34_middle_RHOV","may_dead","may",NA,1.36
"1052","RHOV","34_middle_RHOV","sept_dead","sept",NA,NA
"1053","RHOV","34_top_RHOV","jan_alive","jan",1.41,NA
"1054","RHOV","34_top_RHOV","march_alive","march",0.7,NA
"1055","RHOV","34_top_RHOV","may_dead","may",NA,NA
"1056","RHOV","34_top_RHOV","sept_dead","sept",NA,NA
"1057","RHOV","35_bottom_RHOV","jan_alive","jan",1.62,NA
"1058","RHOV","35_bottom_RHOV","march_alive","march",2.95,NA
"1059","RHOV","35_bottom_RHOV","may_dead","may",NA,NA
"1060","RHOV","35_bottom_RHOV","sept_dead","sept",NA,NA
"1061","RHOV","35_middle_RHOV","jan_alive","jan",2.05,NA
"1062","RHOV","35_middle_RHOV","march_dead","march",NA,NA
"1063","RHOV","35_middle_RHOV","may_dead","may",NA,NA
"1064","RHOV","35_middle_RHOV","sept_dead","sept",NA,NA
"1065","RHOV","35_top_RHOV","jan_alive","jan",2.13,NA
"1066","RHOV","35_top_RHOV","march_dead","march",NA,NA
"1067","RHOV","35_top_RHOV","may_dead","may",NA,NA
"1068","RHOV","35_top_RHOV","sept_dead","sept",NA,NA
"1069","RHOV","36_bottom_RHOV","jan_alive","jan",2.2,NA
"1070","RHOV","36_bottom_RHOV","march_dead","march",NA,NA
"1071","RHOV","36_bottom_RHOV","may_dead","may",NA,NA
"1072","RHOV","36_bottom_RHOV","sept_dead","sept",NA,NA
"1073","RHOV","36_middle_RHOV","jan_alive","jan",3.35,NA
"1074","RHOV","36_middle_RHOV","march_alive","march",1.92,NA
"1075","RHOV","36_middle_RHOV","may_alive","may",2.78,NA
"1076","RHOV","36_middle_RHOV","sept_dead","sept",NA,NA
"1077","RHOV","36_top_RHOV","jan_alive","jan",3.04,NA
"1078","RHOV","36_top_RHOV","march_alive","march",1.66,NA
"1079","RHOV","36_top_RHOV","may_dead","may",NA,NA
"1080","RHOV","36_top_RHOV","sept_dead","sept",NA,NA
"1081","RHOV","4_bottom_RHOV","jan_alive","jan",3.51,NA
"1082","RHOV","4_bottom_RHOV","march_alive","march",2.31,NA
"1083","RHOV","4_bottom_RHOV","may_dead","may",NA,1.95
"1084","RHOV","4_bottom_RHOV","sept_dead","sept",NA,NA
"1085","RHOV","4_middle_RHOV","jan_alive","jan",2.73,NA
"1086","RHOV","4_middle_RHOV","march_alive","march",1.6,NA
"1087","RHOV","4_middle_RHOV","may_dead","may",NA,NA
"1088","RHOV","4_middle_RHOV","sept_dead","sept",NA,NA
"1089","RHOV","4_top_RHOV","jan_alive","jan",3.77,NA
"1090","RHOV","4_top_RHOV","march_alive","march",1.83,NA
"1091","RHOV","4_top_RHOV","may_alive","may",2.17,NA
"1092","RHOV","4_top_RHOV","sept_dead","sept",NA,NA
"1093","RHOV","5_bottom_RHOV","jan_alive","jan",1.21,NA
"1094","RHOV","5_bottom_RHOV","march_alive","march",0.84,NA
"1095","RHOV","5_bottom_RHOV","may_alive","may",1.13,NA
"1096","RHOV","5_bottom_RHOV","sept_alive","sept",4.587,NA
"1097","RHOV","5_middle_RHOV","jan_alive","jan",3.13,NA
"1098","RHOV","5_middle_RHOV","march_alive","march",4.29,NA
"1099","RHOV","5_middle_RHOV","may_alive","may",3.9,NA
"1100","RHOV","5_middle_RHOV","sept_alive","sept",3.852,NA
"1101","RHOV","5_top_RHOV","jan_alive","jan",2.17,NA
"1102","RHOV","5_top_RHOV","march_alive","march",2.8,NA
"1103","RHOV","5_top_RHOV","may_alive","may",4.24,NA
"1104","RHOV","5_top_RHOV","sept_dead","sept",NA,4.419
"1105","RHOV","6_bottom_RHOV","jan_alive","jan",0.92,NA
"1106","RHOV","6_bottom_RHOV","march_alive","march",1.25,NA
"1107","RHOV","6_bottom_RHOV","may_alive","may",0.87,NA
"1108","RHOV","6_bottom_RHOV","sept_alive","sept",0.71,NA
"1109","RHOV","6_middle_RHOV","jan_alive","jan",2.7,NA
"1110","RHOV","6_middle_RHOV","march_alive","march",0.73,NA
"1111","RHOV","6_middle_RHOV","may_dead","may",NA,1.4
"1112","RHOV","6_middle_RHOV","sept_dead","sept",NA,NA
"1113","RHOV","6_top_RHOV","jan_alive","jan",1.59,NA
"1114","RHOV","6_top_RHOV","march_alive","march",0.42,NA
"1115","RHOV","6_top_RHOV","may_dead","may",NA,NA
"1116","RHOV","6_top_RHOV","sept_dead","sept",NA,NA
"1117","RHOV","7_bottom_RHOV","jan_alive","jan",2.96,NA
"1118","RHOV","7_bottom_RHOV","march_alive","march",2.6,NA
"1119","RHOV","7_bottom_RHOV","may_alive","may",2.66,NA
"1120","RHOV","7_bottom_RHOV","sept_dead","sept",NA,1.909
"1121","RHOV","7_middle_RHOV","jan_alive","jan",1.21,NA
"1122","RHOV","7_middle_RHOV","march_alive","march",1.74,NA
"1123","RHOV","7_middle_RHOV","may_alive","may",0.73,NA
"1124","RHOV","7_middle_RHOV","sept_dead","sept",NA,NA
"1125","RHOV","7_top_RHOV","jan_alive","jan",1.37,NA
"1126","RHOV","7_top_RHOV","march_alive","march",1.41,NA
"1127","RHOV","7_top_RHOV","may_dead","may",NA,NA
"1128","RHOV","7_top_RHOV","sept_dead","sept",NA,NA
"1129","RHOV","8_bottom_RHOV","jan_alive","jan",2.14,NA
"1130","RHOV","8_bottom_RHOV","march_alive","march",1.86,NA
"1131","RHOV","8_bottom_RHOV","may_alive","may",2.17,NA
"1132","RHOV","8_bottom_RHOV","sept_dead","sept",NA,3.094
"1133","RHOV","8_middle_RHOV","jan_alive","jan",2.16,NA
"1134","RHOV","8_middle_RHOV","march_alive","march",2.14,NA
"1135","RHOV","8_middle_RHOV","may_dead","may",NA,2.12
"1136","RHOV","8_middle_RHOV","sept_alive","sept",NA,NA
"1137","RHOV","8_top_RHOV","jan_alive","jan",1.83,NA
"1138","RHOV","8_top_RHOV","march_dead","march",NA,NA
"1139","RHOV","8_top_RHOV","may_dead","may",NA,NA
"1140","RHOV","8_top_RHOV","sept_dead","sept",NA,NA
"1141","RHOV","9_bottom_RHOV","jan_alive","jan",0.85,NA
"1142","RHOV","9_bottom_RHOV","march_alive","march",1.19,NA
"1143","RHOV","9_bottom_RHOV","may_alive","may",1.36,NA
"1144","RHOV","9_bottom_RHOV","sept_alive","sept",1.856,NA
"1145","RHOV","9_middle_RHOV","jan_alive","jan",2.53,NA
"1146","RHOV","9_middle_RHOV","march_alive","march",1.87,NA
"1147","RHOV","9_middle_RHOV","may_dead","may",NA,0.7
"1148","RHOV","9_middle_RHOV","sept_dead","sept",NA,NA
"1149","RHOV","9_top_RHOV","jan_alive","jan",2.83,NA
"1150","RHOV","9_top_RHOV","march_alive","march",2.2,NA
"1151","RHOV","9_top_RHOV","may_dead","may",NA,0.95
"1152","RHOV","9_top_RHOV","sept_dead","sept",NA,NA
"1153","SAAP","1_bottom_SAAP","jan_alive","jan",1.85,NA
"1154","SAAP","1_bottom_SAAP","march_alive","march",0.56,NA
"1155","SAAP","1_bottom_SAAP","may_dead","may",NA,NA
"1156","SAAP","1_bottom_SAAP","sept_dead","sept",NA,NA
"1157","SAAP","1_middle_SAAP","jan_alive","jan",7.32,NA
"1158","SAAP","1_middle_SAAP","march_dead","march",NA,7.8
"1159","SAAP","1_middle_SAAP","may_dead","may",NA,NA
"1160","SAAP","1_middle_SAAP","sept_dead","sept",NA,NA
"1161","SAAP","1_top_SAAP","jan_alive","jan",5.12,NA
"1162","SAAP","1_top_SAAP","march_alive","march",5.79,NA
"1163","SAAP","1_top_SAAP","may_dead","may",NA,3.45
"1164","SAAP","1_top_SAAP","sept_dead","sept",NA,NA
"1165","SAAP","10_bottom_SAAP","jan_alive","jan",3.89,NA
"1166","SAAP","10_bottom_SAAP","march_alive","march",3.29,NA
"1167","SAAP","10_bottom_SAAP","may_dead","may",NA,NA
"1168","SAAP","10_bottom_SAAP","sept_dead","sept",NA,NA
"1169","SAAP","10_middle_SAAP","jan_alive","jan",3.71,NA
"1170","SAAP","10_middle_SAAP","march_alive","march",4.52,NA
"1171","SAAP","10_middle_SAAP","may_alive","may",7.35,NA
"1172","SAAP","10_middle_SAAP","sept_alive","sept",4.858,NA
"1173","SAAP","10_top_SAAP","jan_alive","jan",2.41,NA
"1174","SAAP","10_top_SAAP","march_alive","march",1.05,NA
"1175","SAAP","10_top_SAAP","may_alive","may",2.01,NA
"1176","SAAP","10_top_SAAP","sept_alive","sept",1.532,NA
"1177","SAAP","11_bottom_SAAP","jan_alive","jan",11.67,NA
"1178","SAAP","11_bottom_SAAP","march_alive","march",9.02,NA
"1179","SAAP","11_bottom_SAAP","may_alive","may",8.78,NA
"1180","SAAP","11_bottom_SAAP","sept_alive","sept",8.985,NA
"1181","SAAP","11_middle_SAAP","jan_alive","jan",10.67,NA
"1182","SAAP","11_middle_SAAP","march_alive","march",10.73,NA
"1183","SAAP","11_middle_SAAP","may_alive","may",10.26,NA
"1184","SAAP","11_middle_SAAP","sept_alive","sept",10.887,NA
"1185","SAAP","11_top_SAAP","jan_alive","jan",9.44,NA
"1186","SAAP","11_top_SAAP","march_alive","march",4.41,NA
"1187","SAAP","11_top_SAAP","may_dead","may",NA,NA
"1188","SAAP","11_top_SAAP","sept_dead","sept",NA,NA
"1189","SAAP","12_bottom_SAAP","jan_alive","jan",2.3,NA
"1190","SAAP","12_bottom_SAAP","march_dead","march",NA,NA
"1191","SAAP","12_bottom_SAAP","may_dead","may",NA,NA
"1192","SAAP","12_bottom_SAAP","sept_dead","sept",NA,NA
"1193","SAAP","12_middle_SAAP","jan_alive","jan",5.17,NA
"1194","SAAP","12_middle_SAAP","march_alive","march",3.42,NA
"1195","SAAP","12_middle_SAAP","may_alive","may",12.18,NA
"1196","SAAP","12_middle_SAAP","sept_alive","sept",13.218,NA
"1197","SAAP","12_top_SAAP","jan_alive","jan",0.94,NA
"1198","SAAP","12_top_SAAP","march_alive","march",4.13,NA
"1199","SAAP","12_top_SAAP","may_alive","may",2.45,NA
"1200","SAAP","12_top_SAAP","sept_dead","sept",NA,4.747
"1201","SAAP","13_bottom_SAAP","jan_alive","jan",5.72,NA
"1202","SAAP","13_bottom_SAAP","march_alive","march",6.51,NA
"1203","SAAP","13_bottom_SAAP","may_alive","may",7.85,NA
"1204","SAAP","13_bottom_SAAP","sept_dead","sept",NA,NA
"1205","SAAP","13_middle_SAAP","jan_alive","jan",3.71,NA
"1206","SAAP","13_middle_SAAP","march_alive","march",3.85,NA
"1207","SAAP","13_middle_SAAP","may_alive","may",9.77,NA
"1208","SAAP","13_middle_SAAP","sept_dead","sept",NA,NA
"1209","SAAP","13_top_SAAP","jan_alive","jan",4.81,NA
"1210","SAAP","13_top_SAAP","march_alive","march",3.6,NA
"1211","SAAP","13_top_SAAP","may_alive","may",5.37,NA
"1212","SAAP","13_top_SAAP","sept_alive","sept",1.447,NA
"1213","SAAP","14_bottom_SAAP","jan_alive","jan",7.58,NA
"1214","SAAP","14_bottom_SAAP","march_dead","march",NA,NA
"1215","SAAP","14_bottom_SAAP","may_dead","may",NA,NA
"1216","SAAP","14_bottom_SAAP","sept_dead","sept",NA,NA
"1217","SAAP","14_middle_SAAP","jan_alive","jan",0.7,NA
"1218","SAAP","14_middle_SAAP","march_dead","march",NA,NA
"1219","SAAP","14_middle_SAAP","may_dead","may",NA,NA
"1220","SAAP","14_middle_SAAP","sept_dead","sept",NA,NA
"1221","SAAP","14_top_SAAP","jan_alive","jan",2.48,NA
"1222","SAAP","14_top_SAAP","march_alive","march",1.77,NA
"1223","SAAP","14_top_SAAP","may_dead","may",NA,NA
"1224","SAAP","14_top_SAAP","sept_dead","sept",NA,NA
"1225","SAAP","15_bottom_SAAP","jan_alive","jan",3.36,NA
"1226","SAAP","15_bottom_SAAP","march_dead","march",NA,NA
"1227","SAAP","15_bottom_SAAP","may_dead","may",NA,NA
"1228","SAAP","15_bottom_SAAP","sept_dead","sept",NA,NA
"1229","SAAP","15_middle_SAAP","jan_alive","jan",3.3,NA
"1230","SAAP","15_middle_SAAP","march_dead","march",NA,NA
"1231","SAAP","15_middle_SAAP","may_dead","may",NA,NA
"1232","SAAP","15_middle_SAAP","sept_dead","sept",NA,NA
"1233","SAAP","15_top_SAAP","jan_alive","jan",4.68,NA
"1234","SAAP","15_top_SAAP","march_dead","march",NA,NA
"1235","SAAP","15_top_SAAP","may_dead","may",NA,NA
"1236","SAAP","15_top_SAAP","sept_dead","sept",NA,NA
"1237","SAAP","16_bottom_SAAP","jan_alive","jan",4.22,NA
"1238","SAAP","16_bottom_SAAP","march_alive","march",4.48,NA
"1239","SAAP","16_bottom_SAAP","may_alive","may",7.42,NA
"1240","SAAP","16_bottom_SAAP","sept_alive","sept",7.11,NA
"1241","SAAP","16_middle_SAAP","jan_alive","jan",9.71,NA
"1242","SAAP","16_middle_SAAP","march_alive","march",8.27,NA
"1243","SAAP","16_middle_SAAP","may_dead","may",NA,NA
"1244","SAAP","16_middle_SAAP","sept_dead","sept",NA,NA
"1245","SAAP","16_top_SAAP","jan_alive","jan",7.64,NA
"1246","SAAP","16_top_SAAP","march_alive","march",6.26,NA
"1247","SAAP","16_top_SAAP","may_alive","may",7.69,NA
"1248","SAAP","16_top_SAAP","sept_alive","sept",7.445,NA
"1249","SAAP","17_bottom_SAAP","jan_alive","jan",4.57,NA
"1250","SAAP","17_bottom_SAAP","march_alive","march",3.26,NA
"1251","SAAP","17_bottom_SAAP","may_dead","may",NA,NA
"1252","SAAP","17_bottom_SAAP","sept_dead","sept",NA,NA
"1253","SAAP","17_middle_SAAP","jan_alive","jan",8.19,NA
"1254","SAAP","17_middle_SAAP","march_alive","march",8.87,NA
"1255","SAAP","17_middle_SAAP","may_alive","may",7.52,NA
"1256","SAAP","17_middle_SAAP","sept_dead","sept",NA,6.752
"1257","SAAP","17_top_SAAP","jan_alive","jan",1.22,NA
"1258","SAAP","17_top_SAAP","march_dead","march",NA,NA
"1259","SAAP","17_top_SAAP","may_dead","may",NA,NA
"1260","SAAP","17_top_SAAP","sept_dead","sept",NA,NA
"1261","SAAP","18_bottom_SAAP","jan_alive","jan",3.36,NA
"1262","SAAP","18_bottom_SAAP","march_dead","march",NA,NA
"1263","SAAP","18_bottom_SAAP","may_dead","may",NA,NA
"1264","SAAP","18_bottom_SAAP","sept_dead","sept",NA,NA
"1265","SAAP","18_middle_SAAP","jan_alive","jan",1.34,NA
"1266","SAAP","18_middle_SAAP","march_alive","march",1.29,NA
"1267","SAAP","18_middle_SAAP","may_alive","may",3.52,NA
"1268","SAAP","18_middle_SAAP","sept_dead","sept",NA,NA
"1269","SAAP","18_top_SAAP","jan_alive","jan",5.79,NA
