date,month,year,timepoint,plot_number,MAFA_removal,location,species,individual,stem_height_cm,width_1_cm,width_2_cm,condition,alive,dead,notes
3/3/18,3,2018,1,19,full removal,left,SAAP,green,2.34,2.77,2.14,,0,1,dead
3/3/18,3,2018,1,19,full removal,left,SAAP,blue,3.18,2.18,2.4,,0,1,dead
5/12/18,5,2018,2,19,full removal,right,SAAP,green,,,,,0,1,dead brown
5/12/18,5,2018,2,19,full removal,right,SAAP,blue,,,,,0,1,brown and dead (super)
5/12/18,5,2018,2,19,full removal,right,RHOV,green,2.42,2.27,1.78,,1,0,wilted with pink leaves
5/12/18,5,2018,2,19,full removal,right,RHOV,blue,2.04,1.96,0.39,,0,1,crispy and brown
5/12/18,5,2018,2,19,full removal,right,CEOL,green,,,,,0,1,dead and crispy
5/12/18,5,2018,2,19,full removal,right,CEOL,blue,,,,,0,1,missing
5/12/18,5,2018,2,19,full removal,right,HEAR,s,9.12,8.51,5.15,,1,0,crispy
5/12/18,5,2018,2,19,full removal,right,HEAR,c,,,,,0,1,dead crispy
5/12/18,5,2018,2,19,full removal,right,HEAR,r,6.76,10.55,9.4,,1,0,"alive, water stressed, majority green leaves"
5/12/18,5,2018,2,19,full removal,left,SAAP,green,,,,,0,1,missing
5/12/18,5,2018,2,19,full removal,left,SAAP,blue,,,,,0,1,"dead, wilted, grey"
5/12/18,5,2018,2,19,full removal,left,RHOV,green,,,,,0,1,"dead, slighly crispy"
5/12/18,5,2018,2,19,full removal,left,RHOV,blue,,,,,0,1,dead and wilted
5/12/18,5,2018,2,19,full removal,left,CEOL,green,,,,,0,1,"dead, wilted, brown"
5/12/18,5,2018,2,19,full removal,left,CEOL,blue,,,,,0,1,dead and shriveled
5/12/18,5,2018,2,19,full removal,left,HEAR,c,7.63,6.21,3.45,,0,1,dead. leaves slightly soft
5/12/18,5,2018,2,19,full removal,left,HEAR,s2,3.62,6.62,5.92,,0,1,dead. leaves slightly soft
5/12/18,5,2018,2,19,full removal,left,HEAR,s1,,,,,0,1,dead. crispy
12/12/18,12,2018,3,19,full removal,right,CEOL,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,right,CEOL,blue,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,right,HEAR,S2,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,right,HEAR,S,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,right,HEAR,C,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,right,RHOV,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,right,RHOV,blue,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,right,SAAP,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,right,SAAP,blue,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,left,CEOL,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,left,CEOL,blue,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,left,HEAR,S1,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,left,HEAR,C,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,left,HEAR,S2,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,left,RHOV,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,left,RHOV,blue,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,left,SAAP,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,19,full removal,left,SAAP,blue,,,,,0,1,"dead, no seedlings present"
2/10/18,2,2018,0,20,none,right,CEOL,green,,,,crispy,1,0,"crispy boy; Weather: sunny; some gopher holes, planted 2018"
2/10/18,2,2018,0,20,none,right,CEOL,blue,,,,,1,0,planted 2018
2/10/18,2,2018,0,20,none,right,HEAR,S1,,,,,1,0,planted 2018
2/10/18,2,2018,0,20,none,right,HEAR,C,,,,,1,0,planted 2018
2/10/18,2,2018,0,20,none,right,HEAR,S2,,,,crispy,1,0,"crispy leaves, good roots; Weather: sunny; some gopher holes, planted 2018"
2/10/18,2,2018,0,20,none,right,RHOV,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,20,none,right,RHOV,blue,,,,small roots,1,0,"small roots; Weather: sunny; some gopher holes,"
2/10/18,2,2018,0,20,none,right,SAAP,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,20,none,right,SAAP,blue,,,,,1,0,planted 2018
2/10/18,2,2018,0,20,none,left,CEOL,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,20,none,left,CEOL,blue,,,,,1,0,planted 2018
2/10/18,2,2018,0,20,none,left,HEAR,S1,,,,,1,0,planted 2018
2/10/18,2,2018,0,20,none,left,HEAR,S3,,,,,1,0,planted 2018
2/10/18,2,2018,0,20,none,left,HEAR,S2,,,,,1,0,planted 2018
2/10/18,2,2018,0,20,none,left,RHOV,green,,,,crispy,1,0,"crispy roots; Weather: sunny; some gopher holes, planted 2018"
2/10/18,2,2018,0,20,none,left,RHOV,blue,,,,,1,0,planted 2018
2/10/18,2,2018,0,20,none,left,SAAP,green,,,,crispy,1,0,"looks dead and sad :( : Weather: sunny; some gopher holes, planted 2018"
2/10/18,2,2018,0,20,none,left,SAAP,blue,,,,,1,0,planted 2018
3/3/18,3,2018,1,20,none,right,CEOL,green,1.93,2.92,2.07,,1,0,water stressed
3/3/18,3,2018,1,20,none,right,CEOL,blue,0.87,2.68,1.42,,0,1,dead
3/3/18,3,2018,1,20,none,right,HEAR,S1,5.57,8.86,7.85,,1,0,water stressed
3/3/18,3,2018,1,20,none,right,HEAR,C,10.71,5.41,4.55,,1,0,water stressed
3/3/18,3,2018,1,20,none,right,HEAR,S2,7.85,7.16,7.83,,1,0,really water stressed
3/3/18,3,2018,1,20,none,right,RHOV,green,,,,,0,1,MISSING
3/3/18,3,2018,1,20,none,right,RHOV,blue,1.04,4.42,0.71,,0,1,dead
3/3/18,3,2018,1,20,none,right,SAAP,green,2.88,2.09,1.79,,0,1,dead
3/3/18,3,2018,1,20,none,right,SAAP,blue,3.26,4.25,2.92,,0,1,dead
3/3/18,3,2018,1,20,none,left,CEOL,green,,,,,0,1,MISSING
3/3/18,3,2018,1,20,none,left,CEOL,blue,2.14,2.88,1.44,,0,1,"very wilted, probably dead"
3/3/18,3,2018,1,20,none,left,HEAR,S1,8.31,9.86,7.18,,1,0,water stressed
3/3/18,3,2018,1,20,none,left,HEAR,S3,8.53,7.27,3.88,,1,0,looks okay
3/3/18,3,2018,1,20,none,left,HEAR,S2,11.16,8.65,7.18,,1,0,water stressed
3/3/18,3,2018,1,20,none,left,RHOV,green,2.66,0.47,0.63,,1,0,only one leaf - very water stressed
3/3/18,3,2018,1,20,none,left,RHOV,blue,1.22,3.69,0.9,,1,0,water stressed
3/3/18,3,2018,1,20,none,left,SAAP,green,2.21,0.71,0.45,,0,1,looks dead
3/3/18,3,2018,1,20,none,left,SAAP,blue,1.84,1.42,0.31,,0,1,looks dead
5/12/18,5,2018,2,20,none,left,SAAP,green,,,,,0,1,missing
5/12/18,5,2018,2,20,none,left,SAAP,blue,,,,,0,1,dead
5/12/18,5,2018,2,20,none,left,RHOV,green,,,,,0,1,dead
5/12/18,5,2018,2,20,none,left,RHOV,blue,0.9,2.92,0.5,,1,0,"green, a little water stressed"
5/12/18,5,2018,2,20,none,left,CEOL,green,,,,,0,1,missing
5/12/18,5,2018,2,20,none,left,CEOL,blue,,,,,0,1,missing
5/12/18,5,2018,2,20,none,left,HEAR,s,10,8.88,5.5,,1,0,getting crispy
5/12/18,5,2018,2,20,none,left,HEAR,c,11.8,6.62,8.73,,1,0,water stressed
5/12/18,5,2018,2,20,none,left,HEAR,r,7.2,5.8,4,,0,1,dead or barely alive
5/12/18,5,2018,2,20,none,right,SAAP,green,,,,,0,1,missing
5/12/18,5,2018,2,20,none,right,SAAP,blue,,,,,0,1,dead
5/12/18,5,2018,2,20,none,right,RHOV,green,,,,,0,1,dead
5/12/18,5,2018,2,20,none,right,RHOV,blue,,,,,0,1,missing
5/12/18,5,2018,2,20,none,right,CEOL,green,,,,,0,1,missing
5/12/18,5,2018,2,20,none,right,CEOL,blue,,,,,0,1,missing
5/12/18,5,2018,2,20,none,right,HEAR,s,6.55,8.43,3.29,,1,0,very water stressed
5/12/18,5,2018,2,20,none,right,HEAR,c,6.2,6.1,3.7,,0,1,probably dead
5/12/18,5,2018,2,20,none,right,HEAR,r,10.92,5.23,2.32,,0,1,looks dead
12/12/18,12,2018,3,20,none,right,CEOL,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,right,CEOL,blue,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,right,HEAR,S1,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,right,HEAR,C,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,right,HEAR,S2,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,right,RHOV,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,right,RHOV,blue,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,right,SAAP,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,right,SAAP,blue,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,left,CEOL,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,left,CEOL,blue,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,left,HEAR,S1,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,left,HEAR,S3,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,left,HEAR,S2,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,left,RHOV,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,left,RHOV,blue,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,left,SAAP,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,20,none,left,SAAP,blue,,,,,0,1,"dead, no seedlings present"
2/10/18,2,2018,0,21,half removal,right,CEOL,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,21,half removal,right,CEOL,blue,,,,small roots,1,0,"roots small; weather: sunny, partial clouds"
2/10/18,2,2018,0,21,half removal,right,HEAR,S1,,,,,1,0,planted 2018
2/10/18,2,2018,0,21,half removal,right,HEAR,C,,,,,1,0,planted 2018
2/10/18,2,2018,0,21,half removal,right,HEAR,S2,,,,crispy,1,0,"no roots, did HEAR S2, crispy; weather: sunny, partial clouds"
2/10/18,2,2018,0,21,half removal,right,RHOV,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,21,half removal,right,RHOV,blue,,,,,1,0,planted 2018
2/10/18,2,2018,0,21,half removal,right,SAAP,green,,,,crispy,1,0,"severely water stressed, looks dead; weather: sunny, partial clouds"
2/10/18,2,2018,0,21,half removal,right,SAAP,blue,,,,,1,0,planted 2018
2/10/18,2,2018,0,21,half removal,left,CEOL,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,21,half removal,left,CEOL,blue,,,,,1,0,planted 2018
2/10/18,2,2018,0,21,half removal,left,HEAR,S,,,,,1,0,planted 2018
2/10/18,2,2018,0,21,half removal,left,HEAR,C,,,,,1,0,planted 2018
2/10/18,2,2018,0,21,half removal,left,HEAR,R,,,,,1,0,planted 2018
2/10/18,2,2018,0,21,half removal,left,RHOV,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,21,half removal,left,RHOV,blue,,,,,1,0,planted 2018
2/10/18,2,2018,0,21,half removal,left,SAAP,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,21,half removal,left,SAAP,blue,,,,,1,0,planted 2018
3/3/18,3,2018,1,21,half removal,right,CEOL,green,4.11,2.12,0.79,,1,0,extremely wilted/stressed
3/3/18,3,2018,1,21,half removal,right,CEOL,blue,2.11,1.86,1.5,,1,0,wilted
3/3/18,3,2018,1,21,half removal,right,HEAR,S1,5.1,6.29,4.8,,1,0,stressed
3/3/18,3,2018,1,21,half removal,right,HEAR,C,6.52,8.96,7.75,,1,0,water stressed
3/3/18,3,2018,1,21,half removal,right,HEAR,S2,7.24,7.26,5.85,,1,0,stressed spots
3/3/18,3,2018,1,21,half removal,right,RHOV,green,1.19,3.04,0.41,,1,0,stressed
3/3/18,3,2018,1,21,half removal,right,RHOV,blue,1.86,2.91,2.11,,1,0,a little stressed
3/3/18,3,2018,1,21,half removal,right,SAAP,green,,,,,0,1,MISSING
3/3/18,3,2018,1,21,half removal,right,SAAP,blue,5.82,3.13,2.57,,1,0,stressed; wilty
3/3/18,3,2018,1,21,half removal,left,CEOL,green,,,,,0,1,MISSING
3/3/18,3,2018,1,21,half removal,left,CEOL,blue,,,,,0,1,MISSING
3/3/18,3,2018,1,21,half removal,left,HEAR,S,6.84,6.5,1.39,,1,0,crispy
3/3/18,3,2018,1,21,half removal,left,HEAR,C,5.07,6.94,1.49,,1,0,stressed
3/3/18,3,2018,1,21,half removal,left,HEAR,R,6.24,10.07,8.04,,1,0,looking good
3/3/18,3,2018,1,21,half removal,left,RHOV,green,2,4.14,2.28,,1,0,a little stressed
3/3/18,3,2018,1,21,half removal,left,RHOV,blue,2.31,3.1,3.1,,1,0,a little stressed
3/3/18,3,2018,1,21,half removal,left,SAAP,green,,,,,0,1,MISSING
3/3/18,3,2018,1,21,half removal,left,SAAP,blue,2.59,1.45,0.74,,0,1,looks dead
5/12/18,5,2018,2,21,half removal,left,SAAP,green,,,,,0,1,missing
5/12/18,5,2018,2,21,half removal,left,SAAP,blue,,,,,0,1,dead
5/12/18,5,2018,2,21,half removal,left,RHOV,green,3.133,,,,1,0,"one yellow/ green lead, dark red leaves, widths not measured"
5/12/18,5,2018,2,21,half removal,left,RHOV,blue,1.94,1.222,0.91,,0,1,brown - dead
5/12/18,5,2018,2,21,half removal,left,CEOL,green,,,,,0,1,missing
5/12/18,5,2018,2,21,half removal,left,CEOL,blue,,,,,0,1,missing
5/12/18,5,2018,2,21,half removal,left,HEAR,s,8.164,4.807,12.22,,1,0,very red
5/12/18,5,2018,2,21,half removal,left,HEAR,c,4.89,2.6,0.34,,0,1,dead crispy
5/12/18,5,2018,2,21,half removal,left,HEAR,r,5.83,11.24,7.71,,1,0,looks stressed but not bad !
5/12/18,5,2018,2,21,half removal,right,SAAP,green,,,,,0,1,missing
5/12/18,5,2018,2,21,half removal,right,SAAP,blue,,,,,0,1,"dead, totally dead"
5/12/18,5,2018,2,21,half removal,right,RHOV,green,1.2,0.69,0.65,,1,0,NA
5/12/18,5,2018,2,21,half removal,right,RHOV,blue,2.165,2.13,1.236,,0,1,"brown leaves, looks dead"
5/12/18,5,2018,2,21,half removal,right,CEOL,green,,,,,0,1,missing
5/12/18,5,2018,2,21,half removal,right,CEOL,blue,,,,,0,1,missing
5/12/18,5,2018,2,21,half removal,right,HEAR,s1,1.574,4.198,3.681,,0,1,"very brown, crispy leaves"
5/12/18,5,2018,2,21,half removal,right,HEAR,c,7.88,7,1.79,,1,0,"red, leaves are soft"
5/12/18,5,2018,2,21,half removal,right,HEAR,s2,8.75,7.525,3.653,,1,0,"green leaves at apical meristem, other leaves are brown"
12/12/18,12,2018,3,21,half removal,right,CEOL,green,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,right,CEOL,blue,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,right,HEAR,S1,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,right,HEAR,C,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,right,HEAR,S2,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,right,RHOV,green,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,right,RHOV,blue,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,right,SAAP,green,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,right,SAAP,blue,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,left,CEOL,green,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,left,CEOL,blue,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,left,HEAR,S,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,left,HEAR,C,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,left,HEAR,R,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,left,RHOV,green,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,left,RHOV,blue,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,left,SAAP,green,,,,,0,1,"dead, no seedslings present"
12/12/18,12,2018,3,21,half removal,left,SAAP,blue,,,,,0,1,"dead, no seedslings present"
2/10/18,2,2018,0,22,full removal,right,CEOL,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,22,full removal,right,CEOL,blue,,,,small roots,1,0,"very very small root system; weather: sunny, partially cloudy"
2/10/18,2,2018,0,22,full removal,right,HEAR,S1,,,,crispy,1,0,"pretty crispy; weather: sunny, partially cloudy"
2/10/18,2,2018,0,22,full removal,right,HEAR,C,,,,,1,0,planted 2018
2/10/18,2,2018,0,22,full removal,right,HEAR,S2,,,,small roots,1,0,"no roots on HEAR R, planted second HEAR S instead; weather: sunny, partially cloudy"
2/10/18,2,2018,0,22,full removal,right,RHOV,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,22,full removal,right,RHOV,blue,,,,small roots,1,0,"very small roots, one root rather thin system; weather: sunny, partially cloudy"
2/10/18,2,2018,0,22,full removal,right,SAAP,green,,,,crispy,1,0,"severe water stress; weather: sunny, partially cloudy"
2/10/18,2,2018,0,22,full removal,right,SAAP,blue,,,,crispy,1,0,"severe water stress, exceptionally severe stress; weather: sunny, partially cloudy"
2/10/18,2,2018,0,22,full removal,left,CEOL,green,,,,crispy,1,0,"wilted, water stressed; weather: sunny, partially cloudy"
2/10/18,2,2018,0,22,full removal,left,CEOL,blue,,,,crispy,1,0,"wilted individual; weather: sunny, partially cloudy"
2/10/18,2,2018,0,22,full removal,left,HEAR,S1,,,,,1,0,planted 2018
2/10/18,2,2018,0,22,full removal,left,HEAR,C,,,,crispy,1,0,"crispy, dry roots; weather: sunny, partially cloudy"
2/10/18,2,2018,0,22,full removal,left,HEAR,S2,,,,small roots,1,0,"no roots on HEAR R; weather: sunny, partially cloudy"
2/10/18,2,2018,0,22,full removal,left,RHOV,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,22,full removal,left,RHOV,blue,,,,,1,0,planted 2018
2/10/18,2,2018,0,22,full removal,left,SAAP,green,,,,crispy,1,0,"severe water stress; weather: sunny, partially cloudy"
2/10/18,2,2018,0,22,full removal,left,SAAP,blue,,,,crispy,1,0,"severe water stress; weather: sunny, partially cloudy"
3/3/18,3,2018,1,22,full removal,right,CEOL,green,3.36,3.48,1.23,,0,1,blanched - prob. dead
3/3/18,3,2018,1,22,full removal,right,CEOL,blue,1.63,3.51,1.29,,0,1,blanched - prob. dead
3/3/18,3,2018,1,22,full removal,right,HEAR,S,9.4,8.1,5.4,,1,0,h2o stressed
3/3/18,3,2018,1,22,full removal,right,HEAR,C,10.59,6.46,3.92,,1,0,h2o stressed
3/3/18,3,2018,1,22,full removal,right,HEAR,R,9.12,10.32,7.62,,1,0,h2o stressed
3/3/18,3,2018,1,22,full removal,right,RHOV,green,1.09,2.11,1.39,,1,0,super stressed
3/3/18,3,2018,1,22,full removal,right,RHOV,blue,3.2,2.1,1.4,,1,0,h2o stressed
3/3/18,3,2018,1,22,full removal,right,SAAP,green,3.5,3.89,3.18,,0,1,brown - dead
3/3/18,3,2018,1,22,full removal,right,SAAP,blue,2.5,3.1,1.2,,1,0,h2o stressed
3/3/18,3,2018,1,22,full removal,left,CEOL,green,3.04,2.08,1,,0,1,dead
3/3/18,3,2018,1,22,full removal,left,CEOL,blue,2.38,2.62,1.13,,1,0,"wilty, brown"
3/3/18,3,2018,1,22,full removal,left,HEAR,S,4.99,8.89,5.29,,1,0,brown/red
3/3/18,3,2018,1,22,full removal,left,HEAR,C,5.95,7.28,6.38,,1,0,"brown, some dessication - possibly herbivory"
3/3/18,3,2018,1,22,full removal,left,HEAR,R,5.42,9.08,5.13,,1,0,h2o stressed
3/3/18,3,2018,1,22,full removal,left,RHOV,green,2.26,2.42,1.61,,1,0,super red - wather stressed
3/3/18,3,2018,1,22,full removal,left,RHOV,blue,2.74,2.72,1.59,,1,0,h2o stressed
3/3/18,3,2018,1,22,full removal,left,SAAP,green,4.11,4.08,2.35,,1,0,"wilty, bit brown"
3/3/18,3,2018,1,22,full removal,left,SAAP,blue,4.77,3.3,3.4,,0,1,"dead - crisp, but also wilty"
5/12/18,5,2018,2,22,full removal,left,SAAP,green,3.5,2.5,2.4,,0,1,dead
5/12/18,5,2018,2,22,full removal,left,SAAP,blue,1.9,1.1,1,,0,1,dead
5/12/18,5,2018,2,22,full removal,left,RHOV,green,,,,,0,1,missing
5/12/18,5,2018,2,22,full removal,left,RHOV,blue,,,,,0,1,missing
5/12/18,5,2018,2,22,full removal,left,CEOL,green,1.8,1.5,1.3,,0,1,dead
5/12/18,5,2018,2,22,full removal,left,CEOL,blue,1,1.3,1.3,,0,1,dead
5/12/18,5,2018,2,22,full removal,left,HEAR,s,3.5,3.5,2,,1,0,water stressed
5/12/18,5,2018,2,22,full removal,left,HEAR,c,10.7,1.4,2.6,,1,0,water stressed
5/12/18,5,2018,2,22,full removal,left,HEAR,r,10,9,6,,1,0,"dropping leaves, but has new growth"
5/12/18,5,2018,2,22,full removal,right,SAAP,green,3.6,2.3,0.6,,0,1,dead
5/12/18,5,2018,2,22,full removal,right,SAAP,blue,4.1,2.8,1.9,,0,1,dead
5/12/18,5,2018,2,22,full removal,right,RHOV,green,2.7,2.4,2,,1,0,water stressed
5/12/18,5,2018,2,22,full removal,right,RHOV,blue,2.5,2.9,0.6,,1,0,one new green leaf
5/12/18,5,2018,2,22,full removal,right,CEOL,green,2.8,1.7,0.5,,0,1,dead
5/12/18,5,2018,2,22,full removal,right,CEOL,blue,1.7,1,0.7,,0,1,dead
5/12/18,5,2018,2,22,full removal,right,HEAR,s,4.7,10,5.3,,1,0,nearly crispy
5/12/18,5,2018,2,22,full removal,right,HEAR,c,5.3,7,6.5,,0,1,dead
5/12/18,5,2018,2,22,full removal,right,HEAR,r,3.5,5.8,4,,1,0,nearly dead
12/12/18,12,2018,3,22,full removal,right,CEOL,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,right,CEOL,blue,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,right,HEAR,S,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,right,HEAR,C,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,right,HEAR,R,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,right,RHOV,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,right,RHOV,blue,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,right,SAAP,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,right,SAAP,blue,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,left,CEOL,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,left,CEOL,blue,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,left,HEAR,S,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,left,HEAR,C,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,left,HEAR,R,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,left,RHOV,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,left,RHOV,blue,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,left,SAAP,green,,,,,0,1,"dead, no seedlings present"
12/12/18,12,2018,3,22,full removal,left,SAAP,blue,,,,,0,1,"dead, no seedlings present"
2/10/18,2,2018,0,23,half removal,right,CEOL,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,23,half removal,right,CEOL,blue,,,,small roots,1,0,"very small roots; weather: sunny, partially cloudy"
2/10/18,2,2018,0,23,half removal,right,HEAR,S,,,,crispy,1,0,"crispy; weather: sunny, partially cloudy"
2/10/18,2,2018,0,23,half removal,right,HEAR,C,,,,,1,0,planted 2018
2/10/18,2,2018,0,23,half removal,right,HEAR,R,,,,,1,0,planted 2018
2/10/18,2,2018,0,23,half removal,right,RHOV,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,23,half removal,right,RHOV,blue,,,,crispy,1,0,"crispy; weather: sunny, partially cloudy"
2/10/18,2,2018,0,23,half removal,right,SAAP,green,,,,crispy,1,0,"cripsy crisp roots, no green leaves; weather: sunny, partially cloudy"
2/10/18,2,2018,0,23,half removal,right,SAAP,blue,,,,,1,0,planted 2018
2/10/18,2,2018,0,23,half removal,left,CEOL,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,23,half removal,left,CEOL,blue,,,,,1,0,planted 2018
2/10/18,2,2018,0,23,half removal,left,HEAR,S2,,,,small roots,1,0,"no roots, replaced with HEAR S; weather: sunny, partially cloudy"
2/10/18,2,2018,0,23,half removal,left,HEAR,S1,,,,,1,0,planted 2018
2/10/18,2,2018,0,23,half removal,left,HEAR,C,,,,,1,0,planted 2018
2/10/18,2,2018,0,23,half removal,left,RHOV,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,23,half removal,left,RHOV,blue,,,,,1,0,planted 2018
2/10/18,2,2018,0,23,half removal,left,SAAP,green,,,,,1,0,planted 2018
2/10/18,2,2018,0,23,half removal,left,SAAP,blue,,,,,1,0,planted 2018
3/3/18,3,2018,1,23,half removal,right,CEOL,green,3.37,1.06,0.62,,1,0,"wilted, red"
3/3/18,3,2018,1,23,half removal,right,CEOL,blue,,,,,0,1,MISSING
3/3/18,3,2018,1,23,half removal,right,HEAR,S,7.73,11.45,6.83,,1,0,"herbivory, red, crispy"
3/3/18,3,2018,1,23,half removal,right,HEAR,C,9.63,5.73,3.38,,1,0,wilted
3/3/18,3,2018,1,23,half removal,right,HEAR,R,4.63,6.48,3.37,,1,0,good
3/3/18,3,2018,1,23,half removal,right,RHOV,green,1.98,4.46,2.03,,1,0,"red, good"
3/3/18,3,2018,1,23,half removal,right,RHOV,blue,2.23,4.37,3.24,,1,0,"red, crispy"
3/3/18,3,2018,1,23,half removal,right,SAAP,green,2.34,0.62,0,,0,1,dead
3/3/18,3,2018,1,23,half removal,right,SAAP,blue,2.23,1.37,0.03,,0,1,"dead, brown"
3/3/18,3,2018,1,23,half removal,left,CEOL,green,1.04,3.01,1.08,,1,0,"wilted, brown"
3/3/18,3,2018,1,23,half removal,left,CEOL,blue,1.08,3.12,2.99,,1,0,"wilted, droopy"
3/3/18,3,2018,1,23,half removal,left,HEAR,S2,8.01,9,5.09,,1,0,"red, crispy, herbivory"
3/3/18,3,2018,1,23,half removal,left,HEAR,S1,11.03,9.06,7.07,,1,0,"red, good"
